"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
59,3547,13.35,1.7,Yaqoub ALYOUHA,31 JAN 1993,KUW,2,Doha (QAT),24 APR 2019,1187
60,3547,13.35,-0.1,Wilhem BELOCIAN,22 JUN 1995,FRA,1,Baie Mahault (FRA),18 MAY 2019,1187
61,3547,13.35,1.0,Devon ALLEN,12 DEC 1994,USA,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1187
62,3547,13.35,0.0,Freddie CRITTENDEN,03 AUG 1994,USA,4,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1187
63,3547,13.35,0.8,Grant HOLLOWAY,19 NOV 1997,USA,1h,"National Training Center, Clermont, FL (USA)",25 JUL 2020,1187
64,3547,13.35,0.7,Rafael PEREIRA,08 APR 1997,BRA,1,"Estadio Alberto Spencer Herrera, Guayaquil (ECU)",30 MAY 2021,1187
65,3547,13.35,0.3,Rachid MURATAKE,06 FEB 2002,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",01 JUN 2021,1187
66,3547,13.35,-0.1,Wilhem BELOCIAN,22 JUN 1995,FRA,1,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1187
67,3547,13.35,-0.2,Jaylan MCCONICO,17 AUG 1998,USA,1h4,"Hayward Field, Eugene, OR (USA)",25 JUN 2021,1188
68,3547,13.35,-0.1,Shunsuke IZUMIYA,26 JAN 2000,JPN,3sf3,"National Stadium, Tokyo (JPN)",04 AUG 2021,1187
69,3547,13.35,1.7,Just KWAOU-MATHEY,04 DEC 1999,FRA,2f2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 AUG 2021,1187
70,3547,13.35,-0.1,Rafael PEREIRA,08 APR 1997,BRA,3,"Olympiastadion, Berlin (GER)",12 SEP 2021,1187
71,3547,13.35,-0.5,Devon ALLEN,12 DEC 1994,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,1190
72,3547,13.35,0.1,Eduardo RODRIGUES,08 OCT 1995,BRA,2,"COTP Stadium, São Paulo (BRA)",01 MAY 2022,1187
73,3547,13.35,1.3,Weibo QIN,29 DEC 2002,CHN,1,Shanghai (CHN),06 MAY 2022,1187
74,3547,13.35,1.7,Jahmaal WILSON,30 JAN 2001,BAH,1,"West Texas A&M University Track & Soccer Complex, Canyon, TX (USA)",15 MAY 2022,1187
75,3547,13.35,1.2,Michael DICKSON,25 JAN 1997,USA,2f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",21 MAY 2022,1187
76,3547,13.35,-0.9,Jamal BRITT,28 DEC 1998,USA,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,1192
77,3547,13.35,0.0,Damian CZYKIER,10 AUG 1992,POL,2,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,1187
78,3547,13.35,0.1,Freddie CRITTENDEN,03 AUG 1994,USA,4sf2,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1187
79,3547,13.35,1.3,Joshua ZELLER,19 OCT 2000,GBR,2h2,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022,1187
80,3547,13.35,-0.2,Jason JOSEPH,11 OCT 1998,SUI,4,"Olympiastadion, München (GER)",17 AUG 2022,1188
81,3547,13.35,-0.1,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1sf2,"Olympiastadion, München (GER)",17 AUG 2022,1187
82,3547,13.35,-0.2,Just KWAOU-MATHEY,04 DEC 1999,FRA,5,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023,1188
83,3547,13.35,1.1,Giano ROBERTS,12 FEB 2000,JAM,2sf3,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023,1187
84,3547,13.35,0.2,Michael DICKSON,25 JAN 1997,USA,1,"Lantos Mihály Sportközpont, Budapest (HUN)",08 JUN 2023,1187
85,3547,13.35,0.2,Cordell TINCH,13 JUL 2000,USA,1f2,"Marietta HS, Marietta, GA (USA)",17 JUN 2023,1187
86,3787,13.36,0.4,Renaldo NEHEMIAH,24 MAR 1959,USA,1,Stuttgart (GER),22 AUG 1978,1185
87,3787,13.36,0.5,Renaldo NEHEMIAH,24 MAR 1959,USA,1,Helsinki (FIN),19 JUN 1979,1185
88,3787,13.36,0.8,Greg FOSTER,04 AUG 1958,USA,1,"Westwood, CA (USA)",08 MAR 1980,1185
89,3787,13.36,-0.6,Greg FOSTER,04 AUG 1958,USA,2,Zürich (SUI),13 AUG 1980,1188
90,3787,13.36,1.4,Greg FOSTER,04 AUG 1958,USA,1,"Berkeley, CA (USA)",13 JUN 1981,1185
91,3787,13.36,-0.2,Alejandro CASANAS,29 JAN 1954,CUB,2,"Stadio Olimpico, Roma (ITA)",06 SEP 1981,1186
92,3787,13.36,-0.2,Alejandro CASANAS,29 JAN 1954,CUB,2,Koblenz (GER),25 AUG 1982,1186
93,3787,13.36,0.2,Greg FOSTER,04 AUG 1958,USA,1,Bruxelles (BEL),27 AUG 1982,1185
94,3787,13.36,-0.1,Sam TURNER,17 JUN 1957,USA,1,Lausanne (SUI),30 JUN 1983,1185
95,3787,13.36,0.5,Anthony CAMPBELL,14 JUN 1960,USA,1qf2,"Los Angeles, CA (USA)",18 JUN 1984,1185
96,3787,13.36,-1.1,Roger KINGDOM,26 AUG 1962,USA,3,"Los Angeles, CA (USA)",19 JUN 1984,1191
97,3787,13.36,1.8,Roger KINGDOM,26 AUG 1962,USA,2sf2,"Los Angeles, CA (USA)",19 JUN 1984,1185
98,3787,13.36,-1.4,Mark MCKOY,10 DEC 1961,CAN,2,"Villanova, PA (USA)",14 JUL 1984,1193
99,3787,13.36,-0.1,Anthony CAMPBELL,14 JUN 1960,USA,1,London (GBR),07 SEP 1984,1185
0,3787,13.36,0.1,Jack PIERCE,23 SEP 1962,USA,2,"Baton Rouge, LA (USA)",28 JUL 1985,1185
1,3787,13.36,0.0,Anthony CAMPBELL,14 JUN 1960,USA,3,"Olympiastadion, Berlin (GER)",23 AUG 1985,1185
2,3787,13.36,0.0,André PHILLIPS,05 SEP 1959,USA,1h2,"Stadio Olimpico, Roma (ITA)",07 SEP 1985,1185
3,3787,13.36,0.0,André PHILLIPS,05 SEP 1959,USA,1h2,Rieti (ITA),07 SEP 1985,1185
4,3787,13.36,0.0,Keith TALLEY,28 JAN 1964,USA,1,"Indianapolis, IN (USA)",07 JUN 1986,1185
5,3787,13.36,1.9,Anthony CAMPBELL,14 JUN 1960,USA,2,"Irvine, CA (USA)",14 JUN 1987,1185
6,3787,13.36,2.0,Anthony CAMPBELL,14 JUN 1960,USA,1h1,San José (USA),25 JUN 1987,1185
7,3787,13.36,0.1,Arthur BLAKE,19 AUG 1966,USA,4,Budapest (HUN),06 JUL 1987,1185
8,3787,13.36,-0.6,Jon RIDGEON,14 FEB 1967,GBR,1,London (GBR),02 AUG 1987,1188
9,3787,13.36,-1.2,Greg FOSTER,04 AUG 1958,USA,2,Bruxelles (BEL),11 SEP 1987,1192
10,3787,13.36,2.0,André PHILLIPS,05 SEP 1959,USA,3sf2,"Indianapolis, IN (USA)",23 JUL 1988,1185
11,3787,13.36,2.0,Cletus CLARK,20 JAN 1962,USA,4,Sestriere (ITA),11 AUG 1988,1185
12,3787,13.36,-0.8,Colin JACKSON,18 FEB 1967,GBR,1,Gateshead (GBR),14 AUG 1988,1189
13,3787,13.36,,Cletus CLARK,20 JAN 1962,USA,1,"Los Angeles, CA (USA)",03 SEP 1988,1185
14,3787,13.36,0.0,Roger KINGDOM,26 AUG 1962,USA,1,Tokyo (JPN),08 OCT 1988,1185
15,3787,13.36,0.7,Colin JACKSON,18 FEB 1967,GBR,1,Portsmouth (GBR),11 JUN 1989,1185
16,3787,13.36,0.5,Renaldo NEHEMIAH,24 MAR 1959,USA,4,Bruxelles (BEL),25 AUG 1989,1185
17,3787,13.36,0.3,Roger KINGDOM,26 AUG 1962,USA,1h4,Duisburg (GER),29 AUG 1989,1185
18,3787,13.36,-0.3,Anthony JARRETT,13 AUG 1968,GBR,4,"Stade Louis II, Monaco (MON)",01 SEP 1989,1186
19,3787,13.36,1.9,Greg FOSTER,04 AUG 1958,USA,3,Villeneuve d'Ascq (FRA),29 JUN 1990,1185
20,3787,13.36,-1.5,Renaldo NEHEMIAH,24 MAR 1959,USA,2,Bologna (ITA),18 JUL 1990,1194
21,3787,13.36,0.3,Renaldo NEHEMIAH,24 MAR 1959,USA,3,"New York, NY (USA)",14 JUN 1991,1185
22,3787,13.36,-0.2,Renaldo NEHEMIAH,24 MAR 1959,USA,1,Berlin (GER),23 JUN 1991,1186
23,3787,13.36,-1.1,Jack PIERCE,23 SEP 1962,USA,1sf1,"National Stadium, Tokyo (JPN)",27 AUG 1991,1191
24,3787,13.36,0.7,Anthony DEES,06 AUG 1963,USA,1,"Tempe, AZ (USA)",04 APR 1992,1185
25,3787,13.36,-1.8,Anthony DEES,06 AUG 1963,USA,1sf2,"New Orleans, LA (USA)",27 JUN 1992,1195
26,3787,13.36,1.7,Philippe TOURRET,08 JUL 1967,FRA,2,Narbonne (FRA),28 JUN 1992,1185
27,3787,13.36,0.6,Arthur BLAKE,19 AUG 1966,USA,4,Nice (FRA),15 JUL 1992,1185
28,3787,13.36,0.4,Anthony DEES,06 AUG 1963,USA,5,Sheffield (GBR),14 AUG 1992,1185
29,3787,13.36,0.8,Mark CREAR,02 OCT 1968,USA,3,Koblenz (GER),26 AUG 1992,1185
30,3787,13.36,1.3,Glenn TERRY,10 FEB 1971,USA,4,"Indianapolis, IN (USA)",25 JUN 1993,1185
31,3787,13.36,0.3,Mark CREAR,02 OCT 1968,USA,3,Köln (GER),01 AUG 1993,1185
32,3787,13.36,-0.1,Mark MCKOY,10 DEC 1961,CAN,3,London (GBR),10 SEP 1993,1185
33,3787,13.36,-0.8,Mark CREAR,02 OCT 1968,USA,1,"Knoxville, TN (USA)",17 JUN 1994,1189
34,3787,13.36,-0.1,Greg FOSTER,04 AUG 1958,USA,5f1,Linz (AUT),04 JUL 1994,1185
35,3787,13.36,0.8,Robert READING,09 JUN 1967,USA,1,Gateshead (GBR),20 JUL 1994,1185
36,3787,13.36,0.4,Florian SCHWARTHOFF,07 MAY 1968,GER,3,Köln (GER),21 AUG 1994,1185
37,3787,13.36,-0.2,Florian SCHWARTHOFF,07 MAY 1968,GER,1f2,Arnsberg (GER),27 MAY 1995,1186
38,3787,13.36,0.0,Mike FENNER,24 APR 1971,GER,1,Ingolstadt (GER),16 JUL 1995,1185
39,3787,13.36,-1.9,Florian SCHWARTHOFF,07 MAY 1968,GER,2,Padova (ITA),16 JUL 1995,1196
40,3787,13.36,-0.1,Kyle VANDER-KUYP,30 MAY 1971,AUS,4sf1,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1185
41,3787,13.36,1.1,Roger KINGDOM,26 AUG 1962,USA,2sf2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1185
42,3787,13.36,-0.3,Anthony JARRETT,13 AUG 1968,GBR,1,Pietersburg (RSA),03 APR 1996,1186
43,3787,13.36,1.1,Igor KOVÁČ,12 MAY 1969,SVK,3,Bratislava (SVK),29 MAY 1996,1185
44,3787,13.36,-0.1,Colin JACKSON,18 FEB 1967,GBR,1h4,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996,1185
45,3787,13.36,1.4,Sven PIETERS,05 JUN 1976,BEL,2qf3,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996,1185
46,3787,13.36,1.8,Colin JACKSON,18 FEB 1967,GBR,3,Sheffield (GBR),25 AUG 1996,1185
47,3787,13.36,1.8,Steve BROWN,06 JAN 1969,USA,3,Sheffield (GBR),25 AUG 1996,1185
48,3787,13.36,0.2,Florian SCHWARTHOFF,07 MAY 1968,GER,3,Berlin (GER),30 AUG 1996,1185
49,3787,13.36,0.0,Mark CREAR,02 OCT 1968,USA,5,Oslo (NOR),04 JUL 1997,1185
50,3787,13.36,-0.5,Terry REESE,20 JUN 1967,USA,4,Stuttgart (GER),13 JUL 1997,1188
51,3787,13.36,0.1,Igor KOVÁČ,12 MAY 1969,SVK,1h3,"Olympic Stadium, Athina (GRE)",05 AUG 1997,1185
52,3787,13.36,-1.2,Roger KINGDOM,26 AUG 1962,USA,1f2,Zürich (SUI),13 AUG 1997,1192
53,3787,13.36,0.0,Falk BALZER,14 DEC 1973,GER,1,Bitburg (GER),22 AUG 1997,1185
54,3787,13.36,-0.5,Colin JACKSON,18 FEB 1967,GBR,3,"Olympiastadion, Berlin (GER)",26 AUG 1997,1188
55,3787,13.36,-0.8,Colin JACKSON,18 FEB 1967,GBR,2,Kingston (JAM),19 SEP 1997,1189
56,3787,13.36,-0.8,Igor KOVÁČ,12 MAY 1969,SVK,3,Kingston (JAM),19 SEP 1997,1189
57,3787,13.36,1.5,Falk BALZER,14 DEC 1973,GER,h,Chemnitz (GER),20 MAY 1998,1185
58,3787,13.36,0.0,Duane ROSS,05 DEC 1972,USA,h,Jena (GER),24 MAY 1998,1185
59,3787,13.36,1.0,Falk BALZER,14 DEC 1973,GER,2,"FBK Stadium, Hengelo (NED)",01 JUN 1998,1185
60,3787,13.36,0.7,Mike FENNER,24 APR 1971,GER,2,Dresden (GER),20 JUN 1998,1185
61,3787,13.36,1.2,Mike FENNER,24 APR 1971,GER,h,Malles Venosta (ITA),26 JUL 1998,1185
62,3787,13.36,-0.8,Colin JACKSON,18 FEB 1967,GBR,h,Birmingham (GBR),26 JUL 1998,1189
63,3787,13.36,0.0,Terry REESE,20 JUN 1967,USA,1f2,Zürich (SUI),12 AUG 1998,1185
64,3787,13.36,-1.9,Jonathan N'SENGA,21 APR 1973,BEL,1,La Chaux-de-Fonds (SUI),16 AUG 1998,1196
65,3787,13.36,0.4,Dudley DORIVAL,01 SEP 1975,HAI,1,Osaka (JPN),08 MAY 1999,1185
66,3787,13.36,0.0,Eugene SWIFT,14 SEP 1964,USA,2,"Edwardsville, IL (USA)",22 MAY 1999,1185
67,3787,13.36,0.0,Colin JACKSON,18 FEB 1967,GBR,1,Gateshead (GBR),27 JUN 1999,1185
68,3787,13.36,1.1,Eugene SWIFT,14 SEP 1964,USA,1,Luzern (SUI),05 JUL 1999,1185
69,3787,13.36,1.5,Dominique ARNOLD,14 SEP 1973,USA,1,"Flagstaff, AZ (USA)",19 JUL 1999,1185
70,3787,13.36,0.3,Duane ROSS,05 DEC 1972,USA,4,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1185
71,3787,13.36,1.3,Anthony DEES,06 AUG 1963,USA,3,Stockholm (SWE),30 JUL 1999,1185
72,3787,13.36,0.4,Tomasz ŚCIGACZEWSKI,18 NOV 1978,POL,1,"Ullevi Stadium, Göteborg (SWE)",01 AUG 1999,1185
73,3787,13.36,0.0,Tomasz ŚCIGACZEWSKI,18 NOV 1978,POL,1,Sopot (POL),08 AUG 1999,1185
74,3787,13.36,-1.0,Falk BALZER,14 DEC 1973,GER,6f1,Zürich (SUI),11 AUG 1999,1191
75,3787,13.36,0.3,Peter COGHLAN,27 MAR 1975,IRL,5,Bruxelles (BEL),03 SEP 1999,1185
76,3787,13.36,0.8,Yoel HERNÁNDEZ,12 DEC 1977,CUB,h,Jena (GER),03 JUN 2000,1185
77,3787,13.36,0.9,Falk BALZER,14 DEC 1973,GER,3,Helsinki (FIN),15 JUN 2000,1185
78,3787,13.36,0.6,Staņislavs OLIJARS,22 MAR 1979,LAT,4f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2000,1185
79,3787,13.36,-1.4,Dominique ARNOLD,14 SEP 1973,USA,h,"Sacramento, CA (USA)",22 JUL 2000,1193
80,3787,13.36,-0.6,Dominique ARNOLD,14 SEP 1973,USA,4f1,Zürich (SUI),11 AUG 2000,1188
81,3787,13.36,0.1,Dominique ARNOLD,14 SEP 1973,USA,h,Leverkusen (GER),20 AUG 2000,1185
82,3787,13.36,1.5,Robert KRONBERG,15 AUG 1976,SWE,h,Brisbane (AUS),17 SEP 2000,1185
83,3787,13.36,2.0,Terrence TRAMMELL,23 NOV 1978,USA,1,"Palo Alto, CA (USA)",09 JUN 2001,1185
84,3787,13.36,-0.8,Colin JACKSON,18 FEB 1967,GBR,2,Athina (GRE),11 JUN 2001,1189
85,3787,13.36,-0.8,Chris PHILLIPS,24 JUL 1972,USA,3,Athina (GRE),11 JUN 2001,1189
86,3787,13.36,1.6,Elmar LICHTENEGGER,25 MAY 1974,AUT,2,Beijing (CHN),28 AUG 2001,1185
87,3787,13.36,0.4,Xiang LIU,13 JUL 1983,CHN,1,Guangzhou (CHN),19 NOV 2001,1185
88,3787,13.36,0.9,Staņislavs OLIJARS,22 MAR 1979,LAT,1,Cape Town (RSA),19 APR 2002,1185
89,3787,13.36,2.0,Ron BRAMLETT,22 OCT 1979,USA,1h3,"Baton Rouge, LA (USA)",19 APR 2002,1185
90,3787,13.36,0.4,Xiang LIU,13 JUL 1983,CHN,1,Shanghai (CHN),19 MAY 2002,1185
91,3787,13.36,-0.6,Aubrey HERRING,19 SEP 1978,USA,1,"Holmdel, NJ (USA)",12 JUN 2002,1188
92,3787,13.36,1.2,Larry WADE,22 NOV 1974,USA,1,Sheffield (GBR),30 JUN 2002,1185
93,3787,13.36,1.6,Shaun BOWNES,24 OCT 1970,RSA,2f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1185
94,3787,13.36,1.6,Mark CREAR,02 OCT 1968,USA,3f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1185
95,3787,13.36,0.0,Staņislavs OLIJARS,22 MAR 1979,LAT,2h1,Zagreb (CRO),08 JUL 2002,1185
96,3787,13.36,0.7,Todd MATTHEWS-JOUDA,20 JUN 1979,USA,1,Budapest (HUN),12 JUL 2002,1185
97,3787,13.36,0.2,Colin JACKSON,18 FEB 1967,GBR,1,Liège (BEL),27 AUG 2002,1185
98,3787,13.36,0.0,Colin JACKSON,18 FEB 1967,GBR,1,Rovereto (ITA),28 AUG 2002,1185
99,3787,13.36,-0.8,Ron BRAMLETT,22 OCT 1979,USA,2,Ostrava (CZE),12 JUN 2003,1189
0,3787,13.36,0.5,Chris PHILLIPS,24 JUL 1972,USA,2,Zagreb (CRO),07 JUL 2003,1185
1,3787,13.36,1.3,Robert NEWTON,10 MAY 1981,GBR,1,Loughborough (GBR),31 JUL 2003,1185
2,3787,13.36,-1.0,Larry WADE,22 NOV 1974,USA,1,Helsinki (FIN),18 AUG 2003,1191
3,3787,13.36,1.9,Ron BRAMLETT,22 OCT 1979,USA,4,"Palo Alto, CA (USA)",31 MAY 2004,1185
4,3787,13.36,0.0,Yoel HERNÁNDEZ,12 DEC 1977,CUB,1,Linz (AUT),02 AUG 2004,1185
5,3787,13.36,0.0,Anier GARCÍA,09 MAR 1976,CUB,2,Linz (AUT),02 AUG 2004,1185
6,3787,13.36,0.1,Ladji DOUCOURÉ,28 MAR 1983,FRA,1,Villeneuve d'Ascq (FRA),12 JUN 2005,1185
7,3787,13.36,-0.6,David OLIVER,24 APR 1982,USA,1h2,Oordegem (BEL),02 JUL 2005,1188
8,3787,13.36,-0.5,Arend WATKINS,23 OCT 1979,USA,1,Padova (ITA),03 JUL 2005,1188
9,3787,13.36,0.0,Ron BRAMLETT,22 OCT 1979,USA,5,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1185
10,3787,13.36,0.6,Dawane WALLACE,30 DEC 1976,USA,h,Cuxhaven (GER),09 JUL 2005,1185
11,3787,13.36,0.5,Thomas BLASCHEK,05 APR 1981,GER,1,Sondershausen (GER),17 AUG 2005,1185
12,3787,13.36,-0.9,Dongpeng SHI,06 JAN 1982,CHN,2,Macao (MAC),02 NOV 2005,1190
13,3787,13.36,-1.5,Aries MERRITT,24 JUL 1985,USA,1,"Knoxville, TN (USA)",27 MAY 2006,1194
14,3787,13.36,1.0,Dominique ARNOLD,14 SEP 1973,USA,1,Beograd (SRB),07 JUN 2006,1185
15,3787,13.36,-0.6,Robby HUGHES,10 OCT 1978,USA,1,Luzern (SUI),06 JUL 2006,1188
16,3787,13.36,-0.3,Aries MERRITT,24 JUL 1985,USA,3,Daegu (KOR),28 SEP 2006,1186
17,3787,13.36,0.7,David OLIVER,24 APR 1982,USA,3,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1185
18,3787,13.36,0.8,Antwon HICKS,12 MAR 1983,USA,1,Chambéry (FRA),15 JUL 2007,1185
19,3787,13.36,1.6,Robby HUGHES,10 OCT 1978,USA,5,Zaragoza (ESP),28 JUL 2007,1185
20,3787,13.36,-0.6,Xiang LIU,13 JUL 1983,CHN,1h2,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1188
21,3787,13.36,-0.3,Ladji DOUCOURÉ,28 MAR 1983,FRA,3sf2,"Yanmar Stadium Nagai, Osaka (JPN)",30 AUG 2007,1186
22,3787,13.36,0.0,Allen JOHNSON,01 MAR 1971,USA,6,"Gottlieb-Daimler Stadion, Stuttgart (GER)",23 SEP 2007,1185
23,3787,13.36,-0.4,Serhiy DEMIDYUK,05 JUN 1982,UKR,6,Shanghai (CHN),28 SEP 2007,1187
24,3787,13.36,0.9,Serhiy DEMIDYUK,05 JUN 1982,UKR,1,"Stadion Juliska, Praha (CZE)",16 JUN 2008,1185
25,3787,13.36,1.0,Antwon HICKS,12 MAR 1983,USA,1h4,"Eugene, OR (USA)",05 JUL 2008,1185
26,3787,13.36,2.0,Ryan WILSON,19 DEC 1980,USA,5sf2,"Eugene, OR (USA)",06 JUL 2008,1185
27,3787,13.36,-0.8,Staņislavs OLIJARS,22 MAR 1979,LAT,5,"Stade Louis II, Monaco (MON)",29 JUL 2008,1189
28,3787,13.36,0.0,Artur NOGA,02 MAY 1988,POL,2qf2,"National Stadium, Beijing (CHN)",19 AUG 2008,1185
29,3787,13.36,0.0,Maurice WIGNALL,17 APR 1976,JAM,1qf3,"National Stadium, Beijing (CHN)",19 AUG 2008,1185
30,3787,13.36,0.1,Artur NOGA,02 MAY 1988,POL,5,"National Stadium, Beijing (CHN)",21 AUG 2008,1185
31,3787,13.36,1.4,Eric MITCHUM,02 AUG 1984,USA,4sf1,"Eugene, OR (USA)",27 JUN 2009,1185
32,3787,13.36,0.7,Matthias BÜHLER,02 SEP 1986,GER,1,Ulm (GER),04 JUL 2009,1185
33,3787,13.36,0.7,Dwight THOMAS,23 SEP 1980,JAM,1f1,Sotteville-lès-Rouen (FRA),05 JUL 2009,1185
34,3787,13.36,0.7,David PAYNE,24 JUL 1982,USA,1f1,Sotteville-lès-Rouen (FRA),05 JUL 2009,1185
35,3787,13.36,-1.9,Ryan BRATHWAITE,06 JUN 1988,BAR,1h2,"Crystal Palace, London (GBR)",24 JUL 2009,1196
36,3787,13.36,-0.9,Dwight THOMAS,23 SEP 1980,JAM,3,"Stade Louis II, Monaco (MON)",28 JUL 2009,1190
37,3787,13.36,-0.9,Garfield DARIEN,22 DEC 1987,FRA,4,"Stade Louis II, Monaco (MON)",28 JUL 2009,1190
38,3787,13.36,-1.3,Dwight THOMAS,23 SEP 1980,JAM,1,Rieti (ITA),06 SEP 2009,1192
39,3787,13.36,-0.4,Dwight THOMAS,23 SEP 1980,JAM,1,Daegu (KOR),25 SEP 2009,1187
40,3787,13.36,1.0,John YARBROUGH,16 AUG 1985,USA,1,"Clermont, FL (USA)",12 JUN 2010,1185
41,3787,13.36,-0.7,Petr SVOBODA,10 OCT 1984,CZE,1,Třinec (CZE),17 JUL 2010,1189
42,3787,13.36,-0.3,Andrew TURNER,19 SEP 1980,GBR,8,"Letzigrund, Zürich (SUI)",19 AUG 2010,1186
43,3787,13.36,1.2,Aries MERRITT,24 JUL 1985,USA,1f1,"Fayetteville, AR (USA)",02 APR 2011,1185
44,3787,13.36,0.1,Ryan WILSON,19 DEC 1980,USA,6,"Bislett Stadion, Oslo (NOR)",09 JUN 2011,1185
45,3787,13.36,0.3,Andrew RILEY,06 SEP 1988,JAM,1,Kingston (JAM),26 JUN 2011,1185
46,3787,13.36,-0.3,Aries MERRITT,24 JUL 1985,USA,1h4,"DS, Daegu (KOR)",28 AUG 2011,1186
47,3787,13.36,0.7,David OLIVER,24 APR 1982,USA,2,Gateshead (GBR),17 SEP 2011,1185
48,3787,13.36,1.0,Terrence TRAMMELL,23 NOV 1978,USA,3,"Des Moines, IA (USA)",28 APR 2012,1185
49,3787,13.36,1.0,Antwon HICKS,12 MAR 1983,USA,3,"National Stadium, Kingston (JAM)",05 MAY 2012,1185
50,3787,13.36,1.4,Andrew POZZI,15 MAY 1992,GBR,4f1,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1185
51,3787,13.36,0.9,Dwight THOMAS,23 SEP 1980,JAM,1h2,"Clermont, FL (USA)",02 JUN 2012,1185
52,3787,13.36,-1.0,Lawrence CLARKE,12 MAR 1990,GBR,2,Montreuil-sous-Bois (FRA),05 JUN 2012,1191
53,3787,13.36,1.8,Barrett NUGENT,29 JAN 1990,USA,2h3,"Des Moines, IA (USA)",07 JUN 2012,1185
54,3787,13.36,0.7,Dexter FAULK,14 APR 1984,USA,3,Edmonton (CAN),16 JUN 2012,1185
55,3787,13.36,1.2,Andrew RILEY,06 SEP 1988,JAM,1h2,Kingston (JAM),30 JUN 2012,1185
56,3787,13.36,0.3,Maksim LYNSHA,06 APR 1985,BLR,,Albi (FRA),15 AUG 2012,1185
57,3787,13.36,2.0,Wenjun XIE,11 JUL 1990,CHN,1,Kunshan (CHN),25 SEP 2012,1185
58,3787,13.36,0.9,David OLIVER,24 APR 1982,USA,1h1,"Gainesville, FL (USA)",20 APR 2013,1185
59,3787,13.36,-0.5,Ryan BRATHWAITE,06 JUN 1988,BAR,2f1,Luzern (SUI),17 JUL 2013,1188
60,3787,13.36,0.5,Balázs BAJI,09 JUN 1989,HUN,3h3,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1185
61,3787,13.36,0.1,William SHARMAN,12 SEP 1984,GBR,3,"Olympiastadion, Stockholm (SWE)",22 AUG 2013,1185
62,3787,13.36,0.3,Wenjun XIE,11 JUL 1990,CHN,1,Shenyang (CHN),09 SEP 2013,1185
63,3787,13.36,-0.6,Andrew RILEY,06 SEP 1988,JAM,2,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1188
64,3787,13.36,0.0,Wayne DAVIS,22 AUG 1991,TTO,1h1,"Eugene, OR (USA)",12 JUN 2014,1185
65,3787,13.36,0.5,Ryan WILSON,19 DEC 1980,USA,3h2,"Hampden Park, Glasgow (GBR)",11 JUL 2014,1185
66,3787,13.36,-0.3,William SHARMAN,12 SEP 1984,GBR,2,"Hampden Park, Glasgow (GBR)",29 JUL 2014,1186
67,3787,13.36,-0.4,Dimitri BASCOU,20 JUL 1987,FRA,1,Amsterdam (NED),22 AUG 2014,1187
68,3787,13.36,0.4,Wenjun XIE,11 JUL 1990,CHN,1,Incheon (KOR),30 SEP 2014,1185
69,3787,13.36,-1.5,Jason RICHARDSON,04 APR 1986,USA,1f1,"Orlando, FL (USA)",30 APR 2015,1194
70,3787,13.36,1.0,Jeff PORTER,27 NOV 1985,USA,2,"National Stadium, Kingston (JAM)",09 MAY 2015,1185
71,3787,13.36,0.4,Wenjun XIE,11 JUL 1990,CHN,6,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1185
72,3787,13.36,1.5,Dimitri BASCOU,20 JUL 1987,FRA,4,Montreuil-sous-Bois (FRA),09 JUN 2015,1185
73,3787,13.36,0.7,Ronnie ASH,02 JUL 1988,USA,3sf1,"Hayward Field, Eugene, OR (USA)",28 JUN 2015,1185
