"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
45,1297,8.23,1.0,Volodymyr ZYUSKOV,29 AUG 1981,UKR,1,Rethymno (GRE),23 JUN 2004,1188
46,1297,8.23,0.4,James BECKFORD,09 JAN 1975,JAM,2,Bad Langensalza (GER),03 JUL 2004,1188
47,1297,8.23,0.4,Salim SDIRI,26 OCT 1978,FRA,1,Sotteville-lès-Rouen (FRA),18 JUL 2004,1188
48,1297,8.23,0.9,Chris TOMLINSON,15 SEP 1981,GBR,2q2,"Olympic Stadium, Athina (GRE)",24 AUG 2004,1188
49,1297,8.23,0.7,Iván PEDROSO,17 DEC 1972,CUB,7,"Olympic Stadium, Athina (GRE)",26 AUG 2004,1188
50,1297,8.23,0.2,Miguel PATE,13 JUN 1979,USA,2,Rethymno (GRE),10 JUL 2005,1188
51,1297,8.23,0.5,Ignisious GAISAH,20 JUL 1983,GHA,3,Sheffield (GBR),21 AUG 2005,1188
52,1297,8.23,1.2,Ignisious GAISAH,20 JUL 1983,GHA,4,"Stade Louis II, Monaco (MON)",10 SEP 2005,1188
53,1297,8.23,0.5,Chris TOMLINSON,15 SEP 1981,GBR,1,"Stadion Juliska, Praha (CZE)",13 JUN 2007,1188
54,1297,8.23,1.1,Yahya BERRABAH,13 OCT 1981,MAR,1,Rabat (MAR),14 JUN 2008,1188
55,1297,8.23,1.5,Mohamed Salman AL KHUWALIDI,19 JUN 1981,KSA,1,Villeneuve d'Ascq (FRA),27 JUN 2008,1188
56,1297,8.23,0.5,Ibrahim CAMEJO,28 JUN 1982,CUB,2q1,"National Stadium, Beijing (CHN)",16 AUG 2008,1188
57,1297,8.23,1.6,Salim SDIRI,26 OCT 1978,FRA,3,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1188
58,1297,8.23,,Chris TOMLINSON,15 SEP 1981,GBR,2,Malles Venosta (ITA),28 JUN 2009,1188
59,1297,8.23,0.7,Yahya BERRABAH,13 OCT 1981,MAR,2,Pescara (ITA),03 JUL 2009,1188
60,1297,8.23,1.9,Irving SALADINO,23 JAN 1983,PAN,,Madrid (ESP),04 JUL 2009,1188
61,1297,8.23,-2.4,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,1,"Nyayo National Stadium, Nairobi (KEN)",29 JUL 2010,1202
62,1297,8.23,0.6,Chris TOMLINSON,15 SEP 1981,GBR,3,"Estadio Olímpico, Barcelona (ESP)",01 AUG 2010,1188
63,1297,8.23,0.6,Damar FORBES,11 SEP 1990,USA,2,"Des Moines, IA (USA)",10 JUN 2011,1188
64,1297,8.23,2.0,Eusebio CÁCERES,10 SEP 1991,ESP,1,Zaragoza (ESP),25 JUN 2011,1188
65,1297,8.23,0.4,Yahya BERRABAH,13 OCT 1981,MAR,4,"DS, Daegu (KOR)",02 SEP 2011,1188
66,1297,8.23,0.5,Marquise GOODWIN,19 NOV 1990,USA,1,"Des Moines, IA (USA)",06 JUN 2012,1188
67,1297,8.23,0.8,Ashton EATON,21 JAN 1988,USA,1ce,"Hayward Field, Eugene, OR (USA)",22 JUN 2012,1188
68,1297,8.23,1.8,Salim SDIRI,26 OCT 1978,FRA,1,Pierre-Bénite (FRA),07 JUN 2013,1188
69,1297,8.23,0.4,Louis TSATOUMAS,12 FEB 1982,GRE,1,Athina (GRE),21 JUL 2013,1188
70,1297,8.23,1.8,Chris TOMLINSON,15 SEP 1981,GBR,1,Bottrop (GER),01 JUN 2014,1188
71,1297,8.23,0.1,Jeff HENDERSON,19 FEB 1989,USA,2,"National Stadium, Beijing (CHN)",20 MAY 2015,1188
72,1297,8.23,1.4,Michael HARTFIELD,29 MAR 1990,USA,2,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1188
73,1297,8.23,0.5,Xinglong GAO,12 MAR 1994,CHN,1,"National Stadium, Beijing (CHN)",18 MAY 2016,1188
74,1297,8.23,1.5,Damar FORBES,11 SEP 1990,JAM,1,"Stade Louis II, Monaco (MON)",15 JUL 2016,1188
75,1297,8.23,-0.3,Yuhao SHI,26 SEP 1998,CHN,6,"Olympic Stadium, London (GBR)",05 AUG 2017,1189
76,1297,8.23,0.6,Jianan WANG,27 AUG 1996,CHN,7,"Olympic Stadium, London (GBR)",05 AUG 2017,1188
77,1297,8.23,1.5,Andwuelle WRIGHT,08 AUG 1997,TTO,1,Port-of-Spain (TTO),23 JUN 2018,1188
78,1297,8.23,1.0,Sergey NYKYFOROV,06 FEB 1994,UKR,1,Lutsk (UKR),19 JUL 2018,1188
79,1297,8.23,1.0,Xinglong GAO,12 MAR 1994,CHN,2,La Chaux-de-Fonds (SUI),30 JUN 2019,1188
80,1297,8.23,0.6,Hibiki TSUHA,21 JAN 1998,JPN,3,Fukui (JPN),17 AUG 2019,1188
81,1297,8.23,-0.3,Ruswahl SAMAAI,25 SEP 1991,RSA,5,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1189
82,1297,8.23,1.6,Tajay GAYLE,02 AUG 1996,JAM,,"Jamaica College Ashenheim Stadium, Kingston (JAM)",11 JUL 2020,1188
83,1297,8.23,1.3,Samory FRAGA,29 NOV 1996,BRA,1,Bragança Paulista (BRA),24 APR 2021,1188
84,1297,8.23,1.3,Yuki HASHIOKA,23 JAN 1999,JPN,1,"Denka Big Swan Stadium, Niigata (JPN)",06 JUN 2021,1188
85,1297,8.23,0.6,Tajay GAYLE,02 AUG 1996,JAM,1,"National Stadium, Kingston (JAM)",26 JUN 2021,1188
86,1297,8.23,1.4,Thobias MONTLER,15 FEB 1996,SWE,3,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1188
87,1297,8.23,0.2,. SREESHANKAR,27 MAR 1999,IND,1,"Jawaharlal Nehru Stadium, Chennai (IND)",11 JUN 2022,1188
88,1297,8.23,1.0,William WILLIAMS,31 JAN 1995,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",15 APR 2023,1188
89,1390,8.22,0.1,Preston CARRINGTON,12 JUN 1949,USA,1q2,"Olympiastadion, München (GER)",08 SEP 1972,1186
90,1390,8.22,,Larry DOUBLEY,16 MAR 1958,USA,1,"Champaign, IL (USA)",03 JUN 1977,1186
91,1390,8.22,0.0,Arnie ROBINSON,07 APR 1948,USA,1,Zürich (SUI),24 AUG 1977,1186
92,1390,8.22,,LaMonte KING,18 DEC 1959,USA,1,San José (USA),12 MAY 1979,1186
93,1390,8.22,,Larry MYRICKS,10 MAR 1956,USA,,"Colorado Springs, CO (USA)",28 JUL 1979,1186
94,1390,8.22,0.6,David GIRALT,28 JUN 1959,CUB,3,"Olympic Stadium, Montréal (CAN)",26 AUG 1979,1186
95,1390,8.22,,Larry MYRICKS,10 MAR 1956,USA,1,Köln (GER),10 AUG 1980,1186
96,1390,8.22,0.7,Mike CONLEY,05 OCT 1962,USA,1,"Austin, TX (USA)",11 MAY 1984,1186
97,1390,8.22,1.6,Uwe LANGE,13 DEC 1954,GDR,1,Dresden (GER),19 MAY 1984,1186
98,1390,8.22,1.0,Jaime JEFFERSON,17 JAN 1962,CUB,1,Fürth (GER),09 JUN 1984,1186
99,1390,8.22,1.7,Gyula PÁLÓCZI,13 SEP 1962,HUN,1,Budapest (HUN),27 JUL 1984,1186
0,1390,8.22,,Yuriy KHARITONOV,23 JUL 1959,URS,1,Gorkiy (URS),11 AUG 1984,1186
1,1390,8.22,-0.5,Sergey LAYEVSKIY,03 MAR 1959,URS,3,Moskva (URS),17 AUG 1984,1189
2,1390,8.22,0.5,Mike MCRAE,09 JUL 1955,USA,3,Budapest (HUN),20 AUG 1984,1186
3,1390,8.22,-0.3,Mike MCRAE,09 JUL 1955,USA,3,Zürich (SUI),22 AUG 1984,1187
4,1390,8.22,,Jaime JEFFERSON,17 JAN 1962,CUB,1,Zaragoza (ESP),20 JUN 1985,1186
5,1390,8.22,,Mike CONLEY,05 OCT 1962,USA,1,Stuttgart (GER),13 JUL 1985,1186
6,1390,8.22,,Mike CONLEY,05 OCT 1962,USA,1,"Stadio Olimpico, Roma (ITA)",07 SEP 1985,1186
7,1390,8.22,,Larry MYRICKS,10 MAR 1956,USA,2,"Stadio Olimpico, Roma (ITA)",07 SEP 1985,1186
8,1390,8.22,,Dezalya MANNS,09 NOV 1964,USA,1,"Harrisonburg, VA (USA)",23 APR 1988,1186
9,1390,8.22,1.8,Mike POWELL,10 NOV 1963,USA,1,"Walnut, CA (USA)",24 APR 1988,1186
10,1390,8.22,0.2,Larry MYRICKS,10 MAR 1956,USA,1,Jerez de la Frontera (ESP),28 JUN 1988,1186
11,1390,8.22,1.8,Sergey ZAOZERSKIY,27 JAN 1964,URS,1,Bryansk (URS),11 JUL 1988,1186
12,1390,8.22,-0.7,Larry MYRICKS,10 MAR 1956,USA,q,"Indianapolis, IN (USA)",17 JUL 1988,1190
13,1390,8.22,,Jaime JEFFERSON,17 JAN 1962,CUB,1,Rieti (ITA),31 AUG 1988,1186
14,1390,8.22,1.6,Norbert BRIGE,09 JAN 1964,FRA,1,Nimes (FRA),03 SEP 1988,1186
15,1390,8.22,1.7,Vernon GEORGE,06 OCT 1964,USA,1,"Houston, TX (USA)",27 MAY 1989,1186
16,1390,8.22,-0.7,Larry MYRICKS,10 MAR 1956,USA,1,"Stadio Adriatico, Pescara (ITA)",19 JUL 1989,1190
17,1390,8.22,0.3,Yussuf ALLI,28 JUL 1960,NGR,2,"Stade Louis II, Monaco (MON)",01 SEP 1989,1186
18,1390,8.22,-0.5,Borut BILAC,14 APR 1965,YUG,1,Beograd (SRB),24 JUN 1990,1189
19,1390,8.22,1.2,Robert EMMIYAN,16 FEB 1965,URS,2,Villeneuve d'Ascq (FRA),28 JUN 1990,1186
20,1390,8.22,-1.6,Mike POWELL,10 NOV 1963,USA,1,Grosseto (ITA),13 AUG 1990,1195
21,1390,8.22,0.0,Keith TALLEY,28 JAN 1964,USA,2,Helsinki (FIN),27 JUN 1991,1186
22,1390,8.22,1.8,George OGBEIDE,04 AUG 1968,NGR,1,Cairo (EGY),24 SEP 1991,1186
23,1390,8.22,1.1,Gordon MCKEE,12 OCT 1966,USA,2,"New York, NY (USA)",24 MAY 1992,1186
24,1390,8.22,0.2,Iván PEDROSO,17 DEC 1972,CUB,1,Udine (ITA),28 JUN 1992,1186
25,1390,8.22,,Huang GENG,10 JUL 1970,CHN,2q2,"Estadio Olímpico, Barcelona (ESP)",05 AUG 1992,1186
26,1390,8.22,,Konstantinos KOUKODIMOS,14 SEP 1969,GRE,3q2,"Estadio Olímpico, Barcelona (ESP)",05 AUG 1992,1186
27,1390,8.22,0.3,Iván PEDROSO,17 DEC 1972,CUB,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 1993,1186
28,1390,8.22,1.2,Obinna EREGBU,09 NOV 1969,NGR,q,Victoria (CAN),24 AUG 1994,1186
29,1390,8.22,0.0,Mike POWELL,10 NOV 1963,USA,1,Madrid (ESP),06 SEP 1994,1186
30,1390,8.22,,Aleksandr GLAVATSKIY,02 MAY 1970,BLR,1,Trapani (ITA),27 SEP 1995,1186
31,1390,8.22,0.0,Erick WALDER,05 NOV 1971,USA,6,"Atlanta, GA (USA)",19 JUN 1996,1186
32,1390,8.22,1.5,Jaime JEFFERSON,17 JAN 1962,CUB,3,Salamanca (ESP),05 JUL 1996,1186
33,1390,8.22,0.2,Joe GREENE,17 FEB 1967,USA,2,Stockholm (SWE),07 JUL 1997,1186
34,1390,8.22,-0.4,Erick WALDER,05 NOV 1971,USA,1,Nice (FRA),16 JUL 1997,1188
35,1390,8.22,0.9,Erick WALDER,05 NOV 1971,USA,1,Luzern (SUI),02 JUL 1998,1186
36,1390,8.22,-0.9,Peter BURGE,03 JUL 1974,AUS,1,Kuala Lumpur (MAS),20 SEP 1998,1191
37,1390,8.22,-0.4,Jai TAURIMA,26 JUN 1972,AUS,2,Kuala Lumpur (MAS),20 SEP 1998,1188
38,1390,8.22,1.9,Erick WALDER,05 NOV 1971,USA,1,"Fayetteville, AR (USA)",17 APR 1999,1186
39,1390,8.22,0.7,Iván PEDROSO,17 DEC 1972,CUB,1,"Olympiastadion, Berlin (GER)",07 SEP 1999,1186
40,1390,8.22,1.9,Kader KLOUCHI,01 JUN 1969,FRA,1,Arles (FRA),04 JUN 2000,1186
41,1390,8.22,1.8,Vitaliy SHKURLATOV,25 MAY 1979,RUS,1,"International Stadium, Gateshead (GBR)",15 JUL 2000,1186
42,1390,8.22,0.1,Yago LAMELA,24 JUL 1977,ESP,1,Thessaloniki (GRE),30 AUG 2000,1186
43,1390,8.22,-0.9,Dalong LI,21 OCT 1980,CHN,1,Baoding (CHN),15 JUN 2001,1191
44,1390,8.22,,Vladimir MALYAVIN,04 MAR 1973,RUS,1,Moskva (RUS),27 JUL 2001,1186
45,1390,8.22,0.0,Dwight PHILLIPS,01 OCT 1977,USA,1,"Tempe, AZ (USA)",13 APR 2002,1186
46,1390,8.22,0.0,Miguel PATE,13 JUN 1979,USA,1,Malles Venosta (ITA),13 JUL 2002,1186
47,1390,8.22,0.0,Volodymyr ZYUSKOV,29 AUG 1981,UKR,1,Kalamata (GRE),31 MAY 2003,1186
48,1390,8.22,0.7,Savanté STRINGFELLOW,06 NOV 1978,USA,3,"Palo Alto, CA (USA)",20 JUN 2003,1186
49,1390,8.22,1.7,Volodymyr ZYUSKOV,29 AUG 1981,UKR,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUL 2003,1186
50,1390,8.22,0.5,Yago LAMELA,24 JUL 1977,ESP,3,"Stade de France, Paris-St-Denis (FRA)",29 AUG 2003,1186
51,1390,8.22,-1.2,Jadel GREGÓRIO,16 SEP 1980,BRA,1,São Paulo (BRA),03 JUN 2004,1193
52,1390,8.22,2.0,Iván PEDROSO,17 DEC 1972,CUB,1,Fort-de-France (FRA),30 APR 2005,1186
53,1390,8.22,0.2,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,1q1,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1186
54,1390,8.22,1.5,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,2,Helsinki (FIN),26 JUL 2006,1186
55,1390,8.22,0.6,Salim SDIRI,26 OCT 1978,FRA,2,Rieti (ITA),27 AUG 2006,1186
56,1390,8.22,2.0,Ahmed Fayez MARZOUK,06 SEP 1976,KSA,2,Qatif (KSA),22 NOV 2006,1186
57,1390,8.22,1.6,Mohamed Salman AL KHUWALIDI,19 JUN 1981,KSA,3,Qatif (KSA),22 NOV 2006,1186
58,1390,8.22,1.3,James BECKFORD,09 JAN 1975,JAM,2,Chania (GRE),09 JUN 2007,1186
59,1390,8.22,0.8,Can ZHOU,20 MAY 1979,CHN,1,Suzhou (CHN),09 JUN 2007,1186
60,1390,8.22,1.9,Trevell QUINLEY,16 JAN 1983,USA,,"Indianapolis, IN (USA)",22 JUN 2007,1186
61,1390,8.22,-0.3,Runrun LI,24 FEB 1983,CHN,1,Wuhan (CHN),07 JUL 2007,1187
62,1390,8.22,-0.4,Dwight PHILLIPS,01 OCT 1977,USA,1q1,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1188
63,1390,8.22,,Tarik BOUGUETAIB,30 APR 1981,MAR,1,Meknés (MAR),29 MAR 2008,1186
64,1390,8.22,0.7,Gable GARENAMOTSE,28 FEB 1977,BOT,1f2,Bad Langensalza (GER),07 JUN 2008,1186
65,1390,8.22,1.0,Tommi EVILÄ,06 APR 1980,FIN,1,Göteborg (SWE),28 JUN 2008,1186
66,1390,8.22,1.4,Miguel PATE,13 JUN 1979,USA,3,"Eugene, OR (USA)",29 JUN 2008,1186
67,1390,8.22,-0.3,Mohamed Salman AL KHUWALIDI,19 JUN 1981,KSA,2,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1187
68,1390,8.22,-0.2,Fabrice LAPIERRE,17 OCT 1983,AUS,3,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1187
69,1390,8.22,1.6,Christian REIF,24 OCT 1984,GER,1f1,Weinheim (GER),22 MAY 2010,1186
70,1390,8.22,2.0,Tommi EVILÄ,06 APR 1980,FIN,2,Bad Langensalza (GER),05 JUN 2010,1186
71,1390,8.22,-0.1,Tyrone SMITH,07 AUG 1984,BER,1,Mayagüez (PUR),26 JUL 2010,1186
72,1390,8.22,0.4,Greg RUTHERFORD,17 NOV 1986,GBR,2,New Delhi (IND),09 OCT 2010,1186
73,1390,8.22,-2.2,Luis Alberto RIVERA MORALES,21 JUN 1987,MEX,1,"Walnut, CA (USA)",21 APR 2012,1199
74,1390,8.22,1.6,Aleksandr MENKOV,07 DEC 1990,RUS,1,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1186
75,1390,8.22,0.9,Will CLAYE,13 JUN 1991,USA,,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1186
76,1390,8.22,1.4,Roman NOVOTNÝ,05 JAN 1986,CZE,2,Brno (CZE),04 JUL 2012,1186
77,1390,8.22,2.0,Michel TORNÉUS,26 MAY 1986,SWE,1,Kuortane (FIN),22 JUL 2012,1186
78,1390,8.22,1.6,Greg RUTHERFORD,17 NOV 1986,GBR,3,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1186
79,1390,8.22,-0.1,Eusebio CÁCERES,10 SEP 1991,ESP,1,Rabat (MAR),09 JUN 2013,1186
80,1390,8.22,2.0,Jeff HENDERSON,19 FEB 1989,USA,2,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2013,1186
81,1390,8.22,1.4,Christian REIF,24 OCT 1984,GER,1,Dillingen (GER),21 JUL 2013,1186
82,1390,8.22,0.1,Christian REIF,24 OCT 1984,GER,6,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013,1186
83,1390,8.22,1.4,Louis TSATOUMAS,12 FEB 1982,GRE,1,Kalamata (GRE),31 MAY 2014,1186
84,1390,8.22,0.4,Alyn CAMARA,31 MAR 1989,GER,1,Leverkusen (GER),05 JUN 2015,1186
85,1390,8.22,0.5,Jeff HENDERSON,19 FEB 1989,USA,4,"Letzigrund, Zürich (SUI)",03 SEP 2015,1186
86,1390,8.22,1.3,Stefan BRITS,19 JAN 1992,RSA,1f2,"Tallahassee, FL (USA)",14 MAY 2016,1186
87,1390,8.22,0.4,Deokhyeon KIM,08 DEC 1985,KOR,1,Ried im Innkreis (AUT),10 JUN 2016,1186
88,1390,8.22,1.2,Vasiliy KOPEYKIN,09 MAR 1988,RUS,1q,Cheboksary (RUS),20 JUN 2016,1186
89,1390,8.22,0.1,Xinglong GAO,12 MAR 1994,CHN,2,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,1186
90,1390,8.22,1.5,Zarck VISSER,15 SEP 1989,RSA,1,Bad Langensalza (GER),17 JUN 2017,1186
91,1390,8.22,0.7,Zarck VISSER,15 SEP 1989,RSA,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1186
92,1390,8.22,0.7,Artyom PRIMAK,14 JAN 1993,RUS,1,Zhukovskiy (RUS),29 JUL 2017,1186
93,1390,8.22,0.2,Ruswahl SAMAAI,25 SEP 1991,RSA,3,Gold Coast (AUS),11 APR 2018,1186
94,1390,8.22,2.0,Henry FRAYNE,14 APR 1990,AUS,5,Bad Langensalza (GER),30 JUN 2018,1186
95,1390,8.22,1.9,Maykel MASSÓ,08 MAY 1999,CUB,1,Camagüey (CUB),09 FEB 2019,1186
96,1390,8.22,0.5,Yuki HASHIOKA,23 JAN 1999,JPN,1,Doha (QAT),24 APR 2019,1186
97,1390,8.22,1.5,Thobias MONTLER,15 FEB 1996,SWE,1,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1186
98,1390,8.22,-0.3,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1,Patra (GRE),28 JUL 2019,1187
99,1390,8.22,0.1,Miltiadis TENTOGLOU,18 MAR 1998,GRE,2q2,"National Stadium, Tokyo (JPN)",31 JUL 2021,1186
0,1390,8.22,2.0,LaQuan NAIRN,31 JUL 1996,BAH,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,1186
1,1390,8.22,1.9,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1,"Ethnikou Stadiou, Kalamata (GRE)",21 MAY 2022,1186
2,1390,8.22,0.8,Kemonie BRIGGS,21 MAY 1996,USA,2,"Hilmer Lodge Stadium, Walnut, CA (USA)",15 APR 2023,1186
3,1390,8.22,1.5,Jianan WANG,27 AUG 1996,CHN,2,"International Stadium, Yokohama (JPN)",21 MAY 2023,1186
4,1390,8.22,0.9,Anvar ANVAROV,22 OCT 2000,UZB,1,"Centre sportif Bout-du-Monde, Genève (SUI)",10 JUN 2023,1186
5,1506,8.21,0.0,Ralph BOSTON,09 MAY 1939,USA,1,"Walnut, CA (USA)",12 AUG 1960,1184
6,1506,8.21,1.9,Waldemar STĘPIEŃ,10 JUN 1946,POL,1,Chorzów (POL),12 JUL 1969,1184
7,1506,8.21,,Aleksey PEREVERZEV,20 JUL 1949,URS,1,Kiev (URS),22 MAY 1976,1184
8,1506,8.21,,Arnie ROBINSON,07 APR 1948,USA,,"Westwood, CA (USA)",09 JUN 1978,1184
9,1506,8.21,0.8,Larry MYRICKS,10 MAR 1956,USA,,"Walnut, CA (USA)",15 JUN 1979,1184
10,1506,8.21,,Nenad STEKIĆ,07 MAR 1951,YUG,1q2,Ciudad de México (MEX),08 SEP 1979,1184
11,1506,8.21,2.0,Nenad STEKIĆ,07 MAR 1951,YUG,1,Split (CRO),23 SEP 1979,1184
12,1506,8.21,-0.1,Frank PASCHEK,25 JUN 1956,GDR,2,"Lenin Stadium, Moskva (URS)",28 JUL 1980,1184
13,1506,8.21,,Larry MYRICKS,10 MAR 1956,USA,1,"Syracuse, NY (USA)",25 JUL 1981,1184
14,1506,8.21,2.0,Vance JOHNSON,13 MAR 1963,USA,1,"Provo, UT (USA)",04 JUN 1982,1184
15,1506,8.21,2.0,Larry MYRICKS,10 MAR 1956,USA,2,"Walnut, CA (USA)",24 APR 1983,1184
16,1506,8.21,1.5,Yussuf ALLI,28 JUL 1960,NGR,1,Edmonton (CAN),07 JUL 1983,1184
17,1506,8.21,0.0,László SZALMA,21 OCT 1957,HUN,4,Zürich (SUI),22 AUG 1984,1184
18,1506,8.21,0.6,Ron BEER,29 AUG 1965,GDR,1,Dresden (GER),03 AUG 1985,1184
19,1506,8.21,,Brian COOPER,21 AUG 1965,USA,2,"Denton, TX (USA)",24 APR 1987,1184
20,1506,8.21,0.5,Carl LEWIS,01 JUL 1961,USA,q,San José (USA),25 JUN 1987,1184
21,1506,8.21,-0.1,Mike CONLEY,05 OCT 1962,USA,2,Nice (FRA),13 JUL 1987,1184
22,1506,8.21,1.0,Robert EMMIYAN,16 FEB 1965,URS,1,Sochi (URS),26 MAY 1990,1184
23,1506,8.21,0.9,Robert EMMIYAN,16 FEB 1965,URS,1,Paris-St-Denis (FRA),22 JUN 1990,1184
24,1506,8.21,1.9,Vyacheslav BORDUKOV,1959,URS,2,Kishinev (URS),18 AUG 1990,1184
25,1506,8.21,0.0,Mike POWELL,10 NOV 1963,USA,,"Modesto, CA (USA)",11 MAY 1991,1184
26,1506,8.21,0.8,Dietmar HAAF,06 MAR 1967,GER,1q2,"National Stadium, Tokyo (JPN)",29 AUG 1991,1184
27,1506,8.21,2.0,Jaime JEFFERSON,17 JAN 1962,CUB,,Salamanca (ESP),13 JUL 1992,1184
28,1506,8.21,-0.6,Vitaliy KIRILENKO,25 APR 1968,UKR,1,Oristano (ITA),12 SEP 1993,1187
29,1506,8.21,1.5,Vitaliy KIRILENKO,25 APR 1968,UKR,1,Kharkiv (UKR),13 MAY 1994,1184
30,1506,8.21,1.2,Aleksandr GLAVATSKIY,02 MAY 1970,BLR,1,Grudziadz (POL),01 JUN 1994,1184
31,1506,8.21,0.9,Nikolay ANTONOV,17 AUG 1968,BUL,1,Plovdiv (BUL),10 JUL 1994,1184
32,1506,8.21,0.5,Dmitriy BAGRYANOV,18 DEC 1967,RUS,1,St. Petersburg (RUS),14 JUL 1994,1184
33,1506,8.21,1.7,Christian THOMAS,31 MAR 1965,GER,1,Germering (GER),23 JUL 1994,1184
34,1506,8.21,1.7,Kareem STREETE-THOMPSON,30 MAR 1973,USA,2,Göteborg (SWE),24 AUG 1994,1184
35,1506,8.21,0.7,Jaime JEFFERSON,17 JAN 1962,CUB,1,La Habana (CUB),02 MAR 1995,1184
36,1506,8.21,1.2,Stanislav TARASENKO,22 JUL 1966,RUS,5,São Paulo (BRA),14 MAY 1995,1184
37,1506,8.21,0.4,Erick WALDER,05 NOV 1971,USA,4,"New York, NY (USA)",21 MAY 1995,1184
38,1506,8.21,1.2,Kirill SOSUNOV,01 NOV 1975,RUS,1,Fukuoka (JPN),03 SEP 1995,1184
39,1506,8.21,0.5,Georg ACKERMANN,13 JUL 1972,GER,2,Fukuoka (JPN),03 SEP 1995,1184
40,1506,8.21,1.6,Francois FOUCHE,05 JUN 1963,RSA,1,Johannesburg (RSA),10 FEB 1996,1184
41,1506,8.21,-0.5,Huang GENG,10 JUL 1970,CHN,1,Numazu (JPN),03 MAY 1996,1187
42,1506,8.21,0.0,Aleksandr GLAVATSKIY,02 MAY 1970,BLR,1,Biala Podlaska (POL),08 JUN 1996,1184
43,1506,8.21,1.7,Erick WALDER,05 NOV 1971,USA,1q,"Atlanta, GA (USA)",17 JUN 1996,1184
44,1506,8.21,1.2,Emmanuel BANGUÉ,21 JUL 1971,FRA,1,Evry-Bondoufle (FRA),22 JUN 1996,1184
45,1506,8.21,1.3,Mattias SUNNEBORN,27 SEP 1970,SWE,1,Malmö (SWE),27 JUN 1996,1184
46,1506,8.21,-0.3,Yuriy NAUMKIN,05 NOV 1968,RUS,1,St. Petersburg (RUS),02 JUL 1996,1185
47,1506,8.21,0.6,Erick WALDER,05 NOV 1971,USA,1,Nassau (BAH),15 JUL 1996,1184
48,1506,8.21,0.9,Yuriy NAUMKIN,05 NOV 1968,RUS,3q2,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996,1184
49,1506,8.21,1.0,Emmanuel BANGUÉ,21 JUL 1971,FRA,1,La Chaux-de-Fonds (SUI),18 AUG 1996,1184
50,1506,8.21,1.6,Robert HOWARD,26 NOV 1975,USA,1,"Bloomington, IN (USA)",05 JUN 1997,1184
51,1506,8.21,2.0,Cheikh Tidiane TOURE,25 JAN 1970,SEN,5,Villeneuve d'Ascq (FRA),29 JUN 1997,1184
52,1506,8.21,0.8,James BECKFORD,09 JAN 1975,JAM,3,Rio de Janeiro (BRA),03 MAY 1998,1184
53,1506,8.21,0.6,Iván PEDROSO,17 DEC 1972,CUB,1,La Habana (CUB),15 MAY 1998,1184
54,1506,8.21,1.6,Bogdan ŢĂRUŞ,01 AUG 1975,ROU,2,"Népstadion, Budapest (HUN)",19 AUG 1998,1184
55,1506,8.21,1.4,Konstantin KRAUSE,08 OCT 1967,GER,1,Erfurt (GER),03 JUL 1999,1184
56,1506,8.21,1.1,Huang LE,25 SEP 1977,CHN,1,Zagreb (CRO),16 AUG 1999,1184
57,1506,8.21,0.2,Shane HAIR,24 OCT 1975,AUS,1,Perth (AUS),05 FEB 2000,1184
58,1506,8.21,-0.1,Vitaliy SHKURLATOV,25 MAY 1979,RUS,1,Kalamata (GRE),04 JUN 2000,1184
59,1506,8.21,1.0,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,1,Luzern (SUI),27 JUN 2000,1184
60,1506,8.21,1.3,Dwight PHILLIPS,01 OCT 1977,USA,q,"Sacramento, CA (USA)",15 JUL 2000,1184
61,1506,8.21,1.2,Luis Felipe MÉLIZ,11 AUG 1979,CUB,1q2,"Olympic Stadium, Sydney (AUS)",25 SEP 2000,1184
