"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
12,6772,22.97,-0.6,Marina TRANDENKOVA,07 JAN 1967,RUS,4,Paris (FRA),25 JUN 1997,1141
13,6772,22.97,-1.4,Katerina KOFFA,10 APR 1969,GRE,3h3,"Olympic Stadium, Athina (GRE)",06 AUG 1997,1146
14,6772,22.97,0.3,Jiankui YAN,19 MAR 1976,CHN,4qf2,"Olympic Stadium, Athina (GRE)",06 AUG 1997,1138
15,6772,22.97,0.0,Jiankui YAN,19 MAR 1976,CHN,h,Guangzhou (CHN),26 MAR 1998,1138
16,6772,22.97,0.0,Stacy BOWEN,11 DEC 1969,CAN,2,"Memphis, TN (USA)",30 MAY 1998,1138
17,6772,22.97,1.9,Shakedia JONES,15 MAR 1979,USA,3,"Buffalo, NY (USA)",06 JUN 1998,1138
18,6772,22.97,1.5,Tracey BARNES,28 JUN 1975,JAM,1,"Abilene, TX (USA)",17 APR 1999,1138
19,6772,22.97,-0.3,Svetlana GONCHARENKO,28 MAY 1971,RUS,h,Moskva (RUS),05 JUN 1999,1139
20,6772,22.97,1.6,Felipa Alicia PALACIOS,01 DEC 1975,COL,2,Bogotá (COL),26 JUN 1999,1138
21,6772,22.97,-0.1,Nanceen PERRY,19 APR 1977,USA,3h2,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1138
22,6772,22.97,-0.4,Nanceen PERRY,19 APR 1977,USA,1,Sevilla (ESP),09 JUN 2000,1140
23,6772,22.97,0.6,Juliet CAMPBELL,17 MAR 1970,JAM,2,Rieti (ITA),03 SEP 2000,1138
24,6772,22.97,0.0,Juliet CAMPBELL,17 MAR 1970,JAM,1,"Palo Alto, CA (USA)",09 JUN 2001,1138
25,6772,22.97,,Vida ANIM,07 DEC 1983,GHA,1,Lagos (NGR),30 JUN 2001,1138
26,6772,22.97,1.8,Kaltouma NADJINA,16 NOV 1976,CHA,1h1,Ottawa (CAN),22 JUL 2001,1138
27,6772,22.97,0.3,Birgit ROCKMEIER,29 NOV 1973,GER,3sf1,"Commonwealth Stadium, Edmonton (CAN)",09 AUG 2001,1138
28,6772,22.97,,Debbie FERGUSON,16 JAN 1976,BAH,1,Port-of-Spain (TTO),04 MAY 2002,1138
29,6772,22.97,1.7,Brianna GLENN,18 APR 1980,USA,4h2,"Baton Rouge, LA (USA)",29 MAY 2002,1138
30,6772,22.97,1.4,Stephanie DURST,06 JAN 1982,USA,5h3,"Baton Rouge, LA (USA)",29 MAY 2002,1138
31,6772,22.97,-0.6,Juliet CAMPBELL,17 MAR 1970,JAM,1,Torino (ITA),07 JUN 2002,1141
32,6772,22.97,1.5,Sharon CRIPPS,29 JUN 1977,AUS,1,Szombathely (HUN),14 JUL 2002,1138
33,6772,22.97,-0.8,Kim GEVAERT,05 AUG 1978,BEL,1h4,"Olympiastadion, München (GER)",08 AUG 2002,1142
34,6772,22.97,0.0,Mary ONYALI-OMAGBEMI,03 FEB 1968,NGR,1,La Chaux-de-Fonds (SUI),18 AUG 2002,1138
35,6772,22.97,-0.1,Allyson FELIX,18 NOV 1985,USA,1,"Arcadia, CA (USA)",12 APR 2003,1138
36,6772,22.97,0.5,Johanna MANNINEN,04 APR 1980,FIN,1,Lahti (FIN),02 JUL 2003,1138
37,6772,22.97,-0.6,Anzhela KRAVCHENKO,25 JAN 1971,UKR,2,Pyrgos (GRE),27 JUL 2003,1141
38,6772,22.97,-0.1,Mary ONYALI-OMAGBEMI,03 FEB 1968,NGR,3sf1,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2003,1138
39,6772,22.97,1.6,Natalya VINOGRADOVA,28 FEB 1973,BLR,5,"Stade Louis II, Monaco (MON)",13 SEP 2003,1138
40,6772,22.97,1.0,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Waco, TX (USA)",17 APR 2004,1138
41,6772,22.97,0.6,Monique HENNAGAN,26 MAY 1976,USA,1,"Atlanta, GA (USA)",05 JUN 2004,1138
42,6772,22.97,-0.3,Aleen BAILEY,25 NOV 1980,JAM,2qf2,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1139
43,6772,22.97,-0.7,Kim GEVAERT,05 AUG 1978,BEL,1,Leiria (POR),19 JUN 2005,1142
44,6772,22.97,0.1,Marina MAYDANOVA-MINDAREVA,22 AUG 1982,UKR,1,Zagreb (CRO),11 JUL 2005,1138
45,6772,22.97,-0.2,Natalya IVANOVA,25 JUN 1981,RUS,5,Tula (RUS),12 JUL 2005,1139
46,6772,22.97,-4.0,Kim GEVAERT,05 AUG 1978,BEL,2sf2,"Olympiastadion, Helsinki (FIN)",11 AUG 2005,1162
47,6772,22.97,1.1,Cleo TYSON,01 MAY 1986,USA,3,"Fayetteville, AR (USA)",14 MAY 2006,1138
48,6772,22.97,0.5,Yekaterina KONDRATYEVA,08 APR 1982,RUS,1sf1,Tula (RUS),13 JUN 2006,1138
49,6772,22.97,0.6,Monika BEJNAR,10 MAR 1981,POL,3,"Estadio Ciudad de Málaga, Málaga (ESP)",29 JUN 2006,1138
50,6772,22.97,0.6,Olena CHEBANU,04 JAN 1981,UKR,4,"Estadio Ciudad de Málaga, Málaga (ESP)",29 JUN 2006,1138
51,6772,22.97,-0.4,Debbie FERGUSON-MCKENZIE,16 JAN 1976,BAH,2,Zagreb (CRO),31 AUG 2006,1140
52,6772,22.97,1.0,Sherry FLETCHER,17 JAN 1986,GRN,2h3,"Sacramento, CA (USA)",07 JUN 2007,1138
53,6772,22.97,-0.1,Yuliya GUSHCHINA,04 MAR 1983,RUS,7,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1138
54,6772,22.97,1.9,Yuliya GUSHCHINA,04 MAR 1983,RUS,3,Tula (RUS),02 AUG 2007,1138
55,6772,22.97,0.3,Cathleen TSCHIRCH,23 JUL 1979,GER,1,"Wattenscheid, Bochum (GER)",12 AUG 2007,1138
56,6772,22.97,-0.5,Natalya RUSAKOVA,12 DEC 1979,RUS,6qf4,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1141
57,6772,22.97,1.7,LaShauntea MOORE,31 JUL 1983,USA,7,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007,1138
58,6772,22.97,0.2,Kadiatou CAMARA,04 MAY 1981,MLI,1,Patra (GRE),30 JUN 2008,1138
59,6772,22.97,-0.5,Carmelita JETER,24 NOV 1979,USA,1,Zagreb (CRO),09 SEP 2008,1141
60,6772,22.97,,Yuliya GUSHCHINA,04 MAR 1983,RUS,1h2,Sochi (RUS),30 MAY 2009,1138
61,6772,22.97,-1.4,Aleksandra FEDORIVA-SPAYER,13 SEP 1988,RUS,1,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",18 JUL 2009,1146
62,6772,22.97,-0.6,Ebonie FLOYD,21 OCT 1983,USA,3f1,Barcelona (ESP),25 JUL 2009,1141
63,6772,22.97,0.1,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,3h5,"Olympiastadion, Berlin (GER)",19 AUG 2009,1138
64,6772,22.97,-0.1,Charonda WILLIAMS,27 MAR 1987,USA,1f2,"Tempe, AZ (USA)",10 APR 2010,1138
65,6772,22.97,1.4,Natasha HASTINGS,23 JUL 1986,USA,1f1,"Greensboro, NC (USA)",17 APR 2010,1138
66,6772,22.97,1.1,Roxana DÍAZ,17 MAY 1981,CUB,3,Baie Mahault (FRA),01 MAY 2010,1138
67,6772,22.97,-0.5,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,2f1,"Atlanta, GA (USA)",15 MAY 2010,1141
68,6772,22.97,0.6,Consuella MOORE,29 AUG 1981,USA,2h3,"Drake Stadium, Des Moines, IA (USA)",27 JUN 2010,1138
69,6772,22.97,-5.7,Rose-Marie WHYTE-ROBINSON,08 SEP 1986,JAM,1,Tanger (MAR),18 JUL 2010,1172
70,6772,22.97,-0.2,Debbie FERGUSON-MCKENZIE,16 JAN 1976,BAH,5,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,1139
71,6772,22.97,0.9,Nivea SMITH,18 FEB 1990,BAH,1f1,"Auburn, AL (USA)",16 APR 2011,1138
72,6772,22.97,1.1,Amber PURVIS,23 JAN 1990,USA,2,"Tucson, AZ (USA)",14 MAY 2011,1138
73,6772,22.97,0.5,Aareon PAYNE,03 SEP 1990,USA,1h2,"Des Moines, IA (USA)",09 JUN 2011,1138
74,6772,22.97,1.1,Lauryn WILLIAMS,11 SEP 1983,USA,3h1,"Hayward Field, Eugene, OR (USA)",25 JUN 2011,1138
75,6772,22.97,1.2,Leslie COLE,16 FEB 1987,USA,4sf2,"Hayward Field, Eugene, OR (USA)",26 JUN 2011,1138
76,6772,22.97,2.0,Kai SELVON,13 APR 1992,TTO,2,"Miramar, FL (USA)",23 JUL 2011,1138
77,6772,22.97,2.0,Jessica DAVIS,31 OCT 1992,USA,3,"Miramar, FL (USA)",23 JUL 2011,1138
78,6772,22.97,2.0,Nelky CASABONA,12 MAY 1984,CUB,1,Barquisimeto (VEN),29 JUL 2011,1138
79,6772,22.97,0.4,Charonda WILLIAMS,27 MAR 1987,USA,3,Arzana (ITA),30 JUL 2011,1138
80,6772,22.97,-0.7,Ana Claudia LEMOS,06 NOV 1988,BRA,4sf1,"DS, Daegu (KOR)",01 SEP 2011,1142
81,6772,22.97,-0.2,Debbie FERGUSON-MCKENZIE,16 JAN 1976,BAH,3,"Sports Park Mladost, Zagreb (CRO)",13 SEP 2011,1139
82,6772,22.97,0.1,Dezerea BRYANT,27 APR 1993,USA,2sf1,"Jacksonville, FL (USA)",26 MAY 2012,1138
83,6772,22.97,-0.5,Mariya RYEMYEN,02 AUG 1987,UKR,4f2,Yalta (UKR),14 JUN 2012,1141
84,6772,22.97,-0.7,Rosângela SANTOS,20 DEC 1990,BRA,1h1,São Paulo (BRA),30 JUN 2012,1142
85,6772,22.97,0.7,Sherone SIMPSON,12 AUG 1984,JAM,3h3,"Olympic Stadium, London (GBR)",06 AUG 2012,1138
86,6772,22.97,0.7,Kimberlyn DUNCAN,02 AUG 1991,USA,1f2,"Greensboro, NC (USA)",25 MAY 2013,1138
87,6772,22.97,1.3,Simone FACEY,07 MAY 1985,JAM,3f1,"Gainesville, FL (USA)",04 APR 2014,1138
88,6772,22.97,0.1,Mahagony JONES,20 DEC 1990,USA,2f2,"Tempe, AZ (USA)",12 APR 2014,1138
89,6772,22.97,1.5,Sheniqua FERGUSON,24 NOV 1989,BAH,2,São Paulo (BRA),04 MAY 2014,1138
90,6772,22.97,1.5,Ashley FIELDS,13 APR 1993,USA,3sf3,"Fayetteville, AR (USA)",31 MAY 2014,1138
91,6772,22.97,-0.6,Jodie WILLIAMS,28 SEP 1993,GBR,2,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1141
92,6772,22.97,0.8,Blessing OKAGBARE,09 OCT 1988,NGR,1h2,Calabar (NGR),20 JUN 2014,1138
93,6772,22.97,0.9,Anyika ONUORA,28 OCT 1984,GBR,3,Birmingham (GBR),28 JUN 2014,1138
94,6772,22.97,-0.5,Bianca WILLIAMS,18 DEC 1993,GBR,1h2,"Hampden Park, Glasgow (GBR)",30 JUL 2014,1141
95,6772,22.97,-0.2,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,1sf2,"Hampden Park, Glasgow (GBR)",31 JUL 2014,1139
96,6772,22.97,0.1,Myriam SOUMARÉ,29 OCT 1986,FRA,2h5,"Letzigrund, Zürich (SUI)",14 AUG 2014,1138
97,6772,22.97,0.8,Sally PEARSON,19 SEP 1986,AUS,1,Canberra (AUS),07 FEB 2015,1138
98,6772,22.97,1.6,Destinee GAUSE,04 APR 1994,USA,2f4,"Gainesville, FL (USA)",03 APR 2015,1138
99,6772,22.97,1.0,Sherone SIMPSON,12 AUG 1984,JAM,2,Kingston (JAM),11 APR 2015,1138
0,6772,22.97,1.8,Charonda WILLIAMS,27 MAR 1987,USA,2,"Tampa, FL (USA)",11 APR 2015,1138
1,6772,22.97,0.1,Dezerea BRYANT,27 APR 1993,USA,1f1,"Lexington, KY (USA)",02 MAY 2015,1138
2,6772,22.97,0.7,TyNia GAITHER,16 MAR 1993,BAH,1,"Los Angeles, CA (USA)",17 MAY 2015,1138
3,6772,22.97,0.7,Chioma AGWUNOBI,,USA,1h2,"Jacksonville, FL (USA)",29 MAY 2015,1138
4,6772,22.97,1.9,Jada MARTIN,08 JUN 1995,USA,8,"Eugene, OR (USA)",13 JUN 2015,1138
5,6772,22.97,0.5,Alexis FAULKNOR,22 SEP 1994,USA,3h4,"Hayward Field, Eugene, OR (USA)",27 JUN 2015,1138
6,6772,22.97,1.7,Kerron STEWART,16 APR 1984,JAM,1h1,"CIBC, Toronto (CAN)",23 JUL 2015,1138
7,6772,22.97,-1.1,Arianna WASHINGTON,04 SEP 1996,USA,3,"Seattle, WA (USA)",15 MAY 2016,1144
8,6772,22.97,0.5,Shericka JACKSON,16 JUL 1994,JAM,1f2,Kingston (JAM),21 MAY 2016,1138
9,6772,22.97,0.2,Destiny CARTER,09 OCT 1992,USA,1h6,"Jacksonville, FL (USA)",27 MAY 2016,1138
10,6772,22.97,2.0,Lauryn GHEE,31 OCT 1998,USA,1h3,"Greensboro, NC (USA)",19 JUN 2016,1138
11,6772,22.97,0.3,Dina ASHER-SMITH,04 DEC 1995,GBR,1h1,Birmingham (GBR),26 JUN 2016,1138
12,6772,22.97,0.5,Reyare THOMAS,23 NOV 1987,TTO,5h1,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1138
13,6772,22.97,0.6,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,3h9,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1138
14,6772,22.97,0.5,Kevona DAVIS,20 DEC 2001,JAM,1,Kingston (JAM),24 JUN 2017,1138
15,6772,22.97,0.0,Kayelle CLARKE,28 FEB 1996,TTO,2f2,Port-of-Spain (TTO),25 JUN 2017,1138
16,6772,22.97,-0.3,Lea SPRUNGER,05 MAR 1990,SUI,1f1,Luzern (SUI),11 JUL 2017,1139
17,6772,22.97,1.7,Justine PALFRAMAN,04 NOV 1993,RSA,1,Pretoria (RSA),17 MAR 2018,1138
18,6772,22.97,1.7,Shauna HELPS,23 OCT 1996,JAM,2f1,"Tallahassee, FL (USA)",23 MAR 2018,1138
19,6772,22.97,0.1,Semoy HACKETT,27 NOV 1988,TTO,3sf1,Gold Coast (AUS),11 APR 2018,1138
20,6772,22.97,1.6,Yongli WEI,11 OCT 1991,CHN,1f2,"Moratalaz, Madrid (ESP)",22 JUN 2018,1138
21,6772,22.97,0.3,Shericka JACKSON,16 JUL 1994,JAM,2h2,Toronto (CAN),10 AUG 2018,1138
22,6772,22.97,-0.4,Kaelin ROBERTS,06 JAN 1999,USA,1f1,"Coral Gables, FL (USA)",23 MAR 2019,1140
23,6772,22.97,1.5,Jaide STEPTER BAYNES,25 SEP 1994,USA,1f1,"Long Beach, CA (USA)",20 APR 2019,1138
24,6772,22.97,1.0,Caisja CHANDLER,18 JUN 2000,USA,3qf1,"Jacksonville, FL (USA)",25 MAY 2019,1138
25,6772,22.97,-2.0,Anglerne ANNELUS,10 JAN 1997,USA,1h3,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1150
26,6772,22.97,-0.1,Anthonique STRACHAN,22 AUG 1993,BAH,5,Lima (PER),09 AUG 2019,1138
27,6772,22.97,-0.9,Jodie WILLIAMS,28 SEP 1993,GBR,1h2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",09 AUG 2019,1143
28,6772,22.97,1.2,Eleni ARTYMATA,16 MAY 1986,CYP,2f3,Pravets (BUL),03 SEP 2019,1138
29,6772,22.97,1.6,Cambrea STURGIS,27 MAR 1999,USA,2f1,"Irwin Belk Track, Greensboro, NC (USA)",10 APR 2021,1138
30,6772,22.97,1.6,Kamaya DUBOSE-EPPS,1999,USA,3f1,"Irwin Belk Track, Greensboro, NC (USA)",10 APR 2021,1138
31,6772,22.97,1.0,Rebekka HAASE,02 JAN 1993,GER,1f1,"Michael-Hoffmann-Stadion, Mannheim (GER)",15 MAY 2021,1138
32,6772,22.97,1.2,Cassondra HALL,23 SEP 1997,USA,2h1,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1138
33,6772,22.97,-1.3,Stephenie Ann MCPHERSON,25 NOV 1988,JAM,1f1,"National Stadium, Kingston (JAM)",29 MAY 2021,1145
34,6772,22.97,1.3,Danah HUSSEIN,03 JAN 1986,IRQ,f1,"Atıcılar Atletizm Sahası, Bursa (TUR)",06 JUN 2021,1138
35,6772,22.97,1.7,Cassondra HALL,23 SEP 1997,USA,4h1,"Hayward Field, Eugene, OR (USA)",24 JUN 2021,1138
36,6772,22.97,1.8,Brittany BROWN,18 APR 1995,USA,7sf2,"Hayward Field, Eugene, OR (USA)",25 JUN 2021,1138
37,6772,22.97,-0.4,Morolake AKINOSUN,17 MAY 1994,USA,5,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1140
38,6772,22.97,-0.4,Gémima JOSEPH,17 OCT 2001,FRA,3,"Kadrioru staadion, Tallinn (EST)",10 JUL 2021,1140
39,6772,22.97,0.0,Karimah DAVIS,23 NOV 1998,USA,2f1,"Percy Beard Track, Gainesville, FL (USA)",01 APR 2022,1138
40,6772,22.97,0.6,Delecia MCDUFFIE,,USA,3,"Dick Vert Stadium, High Point, NC (USA)",11 MAY 2022,1138
41,6772,22.97,0.8,Gina BASS,03 MAY 1995,GAM,1f1,"Stade des Maradas, Cergy-Pontoise (FRA)",22 MAY 2022,1138
42,6772,22.97,-0.2,Vittoria FONTANA,23 JUL 2000,ITA,3,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1139
43,6772,22.97,1.3,Allyson FELIX,18 NOV 1985,USA,7,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1138
44,6772,22.97,0.9,Laila OWENS,2002,USA,6sf1,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1138
45,6772,22.97,0.9,Symone DARIUS,04 JUL 1998,USA,8sf1,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1138
46,6772,22.97,0.8,Shannon RAY,31 DEC 1995,USA,2f1,"Percy Beard Track, Gainesville, FL (USA)",31 MAR 2023,1138
47,6772,22.97,1.2,Melissa JEFFERSON,21 FEB 2001,USA,4f3,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1138
48,6772,22.97,1.9,Tahalia FAIRMAN,,USA,1h5,"Soccer Stadium - North Texas University, Denton, TX (USA)",13 MAY 2023,1138
49,6772,22.97,0.7,Camryn DICKSON,19 JUN 2004,USA,3pr4,"Hornet Stadium - Sac St., Sacramento, CA (USA)",25 MAY 2023,1138
50,6772,22.97,0.6,Lieke KLAVER,20 AUG 1998,NED,1f3,"Putbosstadion, Oordegem (BEL)",27 MAY 2023,1138
51,6952,22.98,,Carla BODENDORF,13 AUG 1953,GDR,3,Split (CRO),02 MAY 1976,1137
52,6952,22.98,,Tatyana PROROCHENKO,15 MAR 1952,URS,1,Kiev (URS),24 JUN 1976,1137
53,6952,22.98,,Carla BODENDORF,13 AUG 1953,GDR,1h5,"Olympic Stadium, Montréal (CAN)",26 JUL 1976,1137
54,6952,22.98,,Irena SZEWIŃSKA,24 MAY 1946,POL,1,Helsinki (FIN),11 AUG 1976,1137
55,6952,22.98,,Irena SZEWIŃSKA,24 MAY 1946,POL,2,Stuttgart (GER),22 AUG 1978,1137
56,6952,22.98,-0.3,Chantal RÉGA,07 AUG 1955,FRA,3sf2,"Stadion Evžena Rošického, Praha (TCH)",31 AUG 1978,1138
57,6952,22.98,0.0,Debbie WELLS,29 MAY 1961,AUS,1,Sydney (AUS),11 MAR 1984,1137
58,6952,22.98,0.0,Kirsten SIEMON,19 APR 1961,GDR,3,Jena (GDR),13 MAY 1984,1137
59,6952,22.98,,Taťána KOCEMBOVÁ,02 MAY 1962,TCH,1,Praha (TCH),13 MAY 1984,1137
60,6952,22.98,,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,Ostrava (TCH),23 MAY 1984,1137
61,6952,22.98,-0.6,Nadezhda GEORGIEVA,02 SEP 1961,BUL,1,Warszawa (POL),15 JUL 1984,1140
62,6952,22.98,1.1,Sandra WHITTAKER,29 JAN 1963,GBR,5qf1,"Memorial Coliseum, Los Angeles, CA (USA)",08 AUG 1984,1137
63,6952,22.98,-1.9,Madeleine NAUDE,02 MAY 1963,RSA,2,Potchefstroom (RSA),13 APR 1985,1148
64,6952,22.98,-0.8,Grace JACKSON,14 JUN 1961,JAM,1,London (GBR),20 JUL 1985,1141
65,6952,22.98,-0.8,Sabine RIEGER-GÜNTHER,06 NOV 1963,GDR,7,"Neckarstadion, Stuttgart (GER)",29 AUG 1986,1141
66,6952,22.98,2.0,Falilat OGUNKOYA-OSHEKU,05 DEC 1968,NGR,4,"Tuscaloosa, AL (USA)",17 MAY 1987,1137
67,6952,22.98,-0.6,Vineta IKAUNIECE,04 DEC 1962,URS,3h2,"Stadio Olimpico, Roma (ITA)",01 SEP 1987,1140
68,6952,22.98,-2.6,Ewa KASPRZYK,07 SEP 1957,POL,2h3,"Stadio Olimpico, Roma (ITA)",01 SEP 1987,1152
69,6952,22.98,-0.8,Anelia NUNEVA,30 JUN 1962,BUL,4,Nice (FRA),10 JUL 1988,1141
70,6952,22.98,1.5,Yelena RUZINA,03 APR 1964,URS,2,Bryansk (URS),12 JUL 1988,1137
71,6952,22.98,1.3,Diane WILLIAMS,14 DEC 1960,USA,8,"Indianapolis, IN (USA)",23 JUL 1988,1137
72,6952,22.98,-0.2,Diane DIXON,23 SEP 1964,USA,4,Monaco (MON),02 AUG 1988,1138
73,6952,22.98,,Maya AZARASHVILI,06 APR 1964,URS,2h6,"Olympic Stadium, Jamsil, Seoul (KOR)",28 SEP 1988,1137
74,6952,22.98,0.7,Celena MONDIE-MILNER,06 AUG 1968,USA,6,"Provo, UT (USA)",02 JUN 1989,1137
75,6952,22.98,0.8,Marie-José PÉREC,09 MAY 1968,FRA,1,Font-Romeu (FRA),27 JUL 1989,1137
76,6952,22.98,0.2,Silke MÖLLER,20 JUN 1964,GDR,2,Rostock (GER),24 JUN 1990,1137
77,6952,22.98,1.6,Esther JONES,07 APR 1969,USA,3,Sestriere (ITA),08 AUG 1990,1137
78,6952,22.98,0.3,Kim GRAHAM,26 MAR 1971,USA,1,Noisy-le-Grand (FRA),03 JUL 1993,1137
79,6952,22.98,,Aspen BURKETT,08 MAR 1976,USA,1h2,"Minneapolis, MN (USA)",19 MAY 1995,1137
80,6952,22.98,0.1,Melinda GAINSFORD,01 OCT 1971,AUS,6,Paris (FRA),03 JUL 1995,1137
81,6952,22.98,1.6,Marina TRANDENKOVA,07 JAN 1967,RUS,8f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995,1137
82,6952,22.98,-0.7,Zlatka GEORGIEVA,20 JUL 1969,BUL,7sf2,"Ullevi Stadium, Göteborg (SWE)",10 AUG 1995,1141
83,6952,22.98,0.4,Natalya VINOGRADOVA,28 FEB 1973,BLR,7sf1,"Olympic Stadium, Atlanta, GA (USA)",01 AUG 1996,1137
84,6952,22.98,-0.7,Cathy FREEMAN,16 FEB 1973,AUS,2,Melbourne (AUS),20 FEB 1997,1141
85,6952,22.98,0.5,Adri DE JONGH-SCHOEMAN,13 JUL 1970,RSA,1,Potchefstroom (RSA),08 MAR 1997,1137
86,6952,22.98,0.8,Andrea PHILIPP,29 JUL 1971,GER,1,Chemnitz (GER),23 MAY 1997,1137
87,6952,22.98,-0.2,Katerina KOFFA,10 APR 1969,GRE,4,"Stadio Olimpico, Roma (ITA)",05 JUN 1997,1138
88,6952,22.98,-0.2,Andrea PHILIPP,29 JUL 1971,GER,2,"Olympiastadion, München (GER)",22 JUN 1997,1138
89,6952,22.98,-0.6,Juliet CAMPBELL,17 MAR 1970,JAM,5,Paris (FRA),25 JUN 1997,1140
90,6952,22.98,1.5,Sanna KYLLÖNEN,09 MAR 1971,FIN,1,Lappeenranta (FIN),20 JUL 1997,1137
91,6952,22.98,-0.9,Melanie PASCHKE,29 JUN 1970,GER,3,"Petrovskiy Stadium, St. Petersburg (RUS)",28 JUN 1998,1142
92,6952,22.98,0.0,Celena MONDIE-MILNER,06 AUG 1968,USA,1,Baden-Baden (GER),12 JUL 1998,1137
93,6952,22.98,-0.2,Melinda GAINSFORD-TAYLOR,01 OCT 1971,AUS,h,Kuala Lumpur (MAS),18 SEP 1998,1138
94,6952,22.98,-0.1,Wendy HARTMAN-SEEGERS,28 FEB 1976,RSA,1,Pretoria (RSA),29 JAN 1999,1137
95,6952,22.98,1.2,Juliet CUTHBERT,09 APR 1964,JAM,2,"Clemson, SC (USA)",15 MAY 1999,1137
96,6952,22.98,0.1,Manuela LEVORATO,16 MAR 1977,ITA,1,Athina (GRE),30 MAY 1999,1137
97,6952,22.98,0.2,Lucimar Aparecida DE MOURA,22 MAR 1974,BRA,h,Rio de Janeiro (BRA),06 JUN 1999,1137
98,6952,22.98,0.8,Marina TRANDENKOVA,07 JAN 1967,RUS,1,Alcalá de Henáres (ESP),03 JUL 1999,1137
99,6952,22.98,-0.3,Alenka BIKAR,07 JAN 1974,SLO,3h4,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1138
0,6952,22.98,0.1,Monica TWUM,14 MAR 1978,GHA,3,Johannesburg (RSA),18 SEP 1999,1137
1,6952,22.98,0.3,Shaunta PELHAM,12 FEB 1978,USA,sf,"Durham, NC (USA)",02 JUN 2000,1137
2,6952,22.98,-0.5,Mikele BARBER,04 OCT 1980,USA,1,"Chapel Hill, NC (USA)",18 JUN 2000,1140
3,6952,22.98,-1.0,Susanthika JAYASINGHE,17 DEC 1975,SRI,2,Zagreb (CRO),03 JUL 2000,1143
4,6952,22.98,0.6,Juliet CAMPBELL,17 MAR 1970,JAM,1,Lappeenranta (FIN),13 AUG 2000,1137
5,6952,22.98,0.2,Torri EDWARDS,31 JAN 1977,USA,3qf3,"Olympic Stadium, Sydney (AUS)",27 SEP 2000,1137
6,6952,22.98,0.2,Muriel HURTIS,25 MAR 1979,FRA,4qf3,"Olympic Stadium, Sydney (AUS)",27 SEP 2000,1137
7,6952,22.98,-0.4,Kinshasa DAVIS,10 JUL 1979,USA,1,"Los Angeles, CA (USA)",05 MAY 2001,1139
8,6952,22.98,-0.4,Manuela LEVORATO,16 MAR 1977,ITA,1,Catania (ITA),08 JUL 2001,1139
9,6952,22.98,-1.4,Birgit ROCKMEIER,29 NOV 1973,GER,1,Cuxhaven (GER),21 JUL 2001,1145
10,6952,22.98,1.2,Inger MILLER,12 JUN 1972,USA,4h5,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001,1137
11,6952,22.98,0.5,Juliet CAMPBELL,17 MAR 1970,JAM,5,Bruxelles (BEL),24 AUG 2001,1137
12,6952,22.98,1.4,Kinshasa DAVIS,10 JUL 1979,USA,6h3,"Baton Rouge, LA (USA)",29 MAY 2002,1137
13,6952,22.98,0.0,Elva GOULBOURNE,21 JAN 1980,JAM,1,"Tempe, AZ (USA)",12 APR 2003,1137
14,6952,22.98,-0.4,Joice MADUAKA,30 SEP 1973,GBR,4,"Stadio Luigi Ridolfi, Firenze (ITA)",22 JUN 2003,1139
15,6952,22.98,0.7,Kim GEVAERT,05 AUG 1978,BEL,5,Paris (FRA),04 JUL 2003,1137
16,6952,22.98,0.0,Merlene OTTEY,10 MAY 1960,SLO,2,Linz (AUT),31 JUL 2003,1137
17,6952,22.98,1.1,Carolina KLÜFT,02 FEB 1983,SWE,1ce3,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003,1137
