"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
39,793,6.92,1.9,Brittney REESE,09 SEP 1986,USA,1,"Sacramento, CA (USA)",28 JUN 2014,1200
40,793,6.92,0.4,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1,Paris (FRA),05 JUL 2014,1200
41,793,6.92,0.6,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,2,"Hampden Park, Glasgow (GBR)",11 JUL 2014,1200
42,793,6.92,0.3,Lorraine UGEN,22 AUG 1991,GBR,4,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015,1200
43,793,6.92,-1.3,Christabel NETTEY,02 JUN 1991,CAN,1,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1207
44,793,6.92,1.1,Brittney REESE,09 SEP 1986,USA,1,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1200
45,793,6.92,1.3,Brittney REESE,09 SEP 1986,USA,1,"Eugene, OR (USA)",29 JUL 2016,1200
46,793,6.92,1.7,Christabel NETTEY,02 JUN 1991,CAN,,"Chula Vista, CA (USA)",17 JUN 2017,1200
47,793,6.92,1.8,Christabel NETTEY,02 JUN 1991,CAN,1,Brisbane (AUS),28 MAR 2018,1200
48,793,6.92,2.0,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,,Athina (GRE),26 MAY 2018,1200
49,793,6.92,1.5,Kenyattia HACKWORTH,15 SEP 1993,USA,,"Chula Vista, CA (USA)",15 JUN 2019,1200
50,793,6.92,1.8,Florentina Costina IUSCO,08 APR 1996,ROU,1,Pitesti (ROU),31 JUL 2019,1200
51,793,6.92,0.3,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,2,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1200
52,793,6.92,0.2,Khaddi SAGNIA,20 APR 1994,SWE,1,"Sports Park Mladost, Zagreb (CRO)",15 SEP 2020,1200
53,793,6.92,0.5,Malaika MIHAMBO,03 FEB 1994,GER,1,"Stadion Manfort, Leverkusen (GER)",27 JUN 2021,1200
54,793,6.92,1.0,Khaddi SAGNIA,20 APR 1994,SWE,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1200
55,793,6.92,0.0,Ese BRUME,20 JAN 1996,NGR,1,"Stadion Wankdorf, Bern (SUI)",14 JUN 2022,1200
56,793,6.92,0.7,Malaika MIHAMBO,03 FEB 1994,GER,1,"Olympiastadion, Berlin (GER)",04 SEP 2022,1200
57,858,6.91,0.9,Brigitte WUJAK,06 MAR 1955,GDR,1,Berlin (GER),09 JUL 1980,1198
58,858,6.91,0.0,Anișoara CUȘMIR,28 JUN 1962,ROU,1,Bucureşti (ROU),23 MAY 1981,1198
59,858,6.91,1.0,Heike DAUTE,16 DEC 1964,GDR,1,Jena (GDR),09 AUG 1981,1198
60,858,6.91,1.5,Carol LEWIS,08 AUG 1963,USA,1,"Indianapolis, IN (USA)",18 JUN 1983,1198
61,858,6.91,1.8,Heike DUWE,04 JUL 1960,GDR,3,Berlin (GER),09 JUN 1984,1198
62,858,6.91,0.7,Jackie JOYNER,03 MAR 1962,USA,1,"Stadio Olimpico, Roma (ITA)",07 SEP 1985,1198
63,858,6.91,0.2,Eva MURKOVÁ,29 MAY 1962,TCH,1,Ostrava (TCH),11 JUN 1986,1198
64,858,6.91,-0.7,Valy IONESCU,31 AUG 1960,ROU,4,Moskva (URS),07 JUL 1986,1202
65,858,6.91,0.8,Valy IONESCU-CONSTANTIN,31 AUG 1960,ROU,2,Helsinki (FIN),02 JUL 1987,1198
66,858,6.91,1.0,Heike GRABE,11 MAR 1962,GDR,3,Berlin (GER),08 JUL 1987,1198
67,858,6.91,-0.4,Nijolé MEDVEDEVA,20 OCT 1960,URS,4,Bryansk (URS),18 JUL 1987,1200
68,858,6.91,0.1,Marieta ILCU,16 OCT 1962,ROU,1,Tianjin (CHN),01 SEP 1988,1198
69,858,6.91,1.9,Yelena BELEVSKAYA,11 OCT 1963,URS,1,Moskva (URS),04 SEP 1988,1198
70,858,6.91,-0.1,Jackie JOYNER-KERSEE,03 MAR 1962,USA,h,"Seattle, WA (USA)",23 JUL 1990,1198
71,858,6.91,0.6,Alla NECHIPORETS,21 OCT 1964,URS,1,Kishinev (URS),18 AUG 1990,1198
72,858,6.91,-0.3,Larisa BEREZHNAYA,28 FEB 1961,URS,1q2,"Poljud Stadion, Split (CRO)",27 AUG 1990,1199
73,858,6.91,1.1,Jackie JOYNER-KERSEE,03 MAR 1962,USA,1,"New York, NY (USA)",15 JUN 1991,1198
74,858,6.91,-0.2,Inessa KRAVETS,05 OCT 1966,URS,2,Kiev (URS),19 JUN 1991,1199
75,858,6.91,1.0,Sheila ECHOLS,02 OCT 1964,USA,2,"New Orleans, LA (USA)",28 JUN 1992,1198
76,858,6.91,-0.8,Larisa BEREZHNAYA,28 FEB 1961,UKR,1,Helsinki (FIN),30 JUN 1992,1202
77,858,6.91,,Yelena PERSHINA,24 DEC 1963,KAZ,1,Almaty (KAZ),07 AUG 1992,1198
78,858,6.91,,Inessa KRAVETS,05 OCT 1966,UKR,1,Kyiv (UKR),12 MAY 1994,1198
79,858,6.91,-0.1,Heike DRECHSLER,16 DEC 1964,GER,1,"Olympiastadion, Berlin (GER)",30 AUG 1994,1198
80,858,6.91,0.9,Weili YAO,06 MAY 1968,CHN,1,Hiroshima (JPN),15 OCT 1994,1198
81,858,6.91,0.0,Agata KARCZMAREK,29 NOV 1963,POL,1,Sopot (POL),15 JUN 1996,1198
82,858,6.91,-0.5,Fiona MAY,12 DEC 1969,ITA,1,Valencia (ESP),31 MAY 1997,1201
83,858,6.91,0.8,Fiona MAY,12 DEC 1969,ITA,3,"Olympic Stadium, Athina (GRE)",09 AUG 1997,1198
84,858,6.91,-1.7,Fiona MAY,12 DEC 1969,ITA,1,Rio de Janeiro (BRA),03 MAY 1998,1208
85,858,6.91,0.8,Susen TIEDTKE,23 JAN 1969,GER,3,Athina (GRE),17 JUN 1998,1198
86,858,6.91,-0.6,Yingnan GUAN,25 APR 1977,CHN,1,Linz (AUT),05 JUL 1998,1201
87,858,6.91,-0.1,Heike DRECHSLER,16 DEC 1964,GER,3,Paris (FRA),29 JUL 1998,1198
88,858,6.91,-0.8,Tatyana KOTOVA,11 DEC 1976,RUS,1,Athina (GRE),30 MAY 1999,1202
89,858,6.91,0.6,Heike DRECHSLER,16 DEC 1964,GER,2,Stockholm (SWE),30 JUL 1999,1198
90,858,6.91,0.8,Fiona MAY,12 DEC 1969,ITA,1,Viareggio (ITA),13 AUG 1999,1198
91,858,6.91,0.6,Valentīna GOTOVSKA,03 SEP 1965,LAT,1,Tartu (EST),11 JUN 2000,1198
92,858,6.91,0.1,Heike DRECHSLER,16 DEC 1964,GER,2,Zürich (SUI),11 AUG 2000,1198
93,858,6.91,0.3,Niurka MONTALVO,04 JUN 1968,ESP,3,Thessaloniki (GRE),22 AUG 2001,1198
94,858,6.91,-0.1,Tatyana LEBEDEVA,21 JUL 1976,RUS,2,Ostrava (CZE),08 JUN 2004,1198
95,858,6.91,1.3,Irina MELESHINA,25 MAY 1982,RUS,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2004,1198
96,858,6.91,0.4,Bronwyn THOMPSON,29 JAN 1978,AUS,1,Melbourne (AUS),09 MAR 2006,1198
97,858,6.91,1.0,Maurren Higa MAGGI,25 JUN 1976,BRA,1,São Paulo (BRA),08 JUN 2007,1198
98,858,6.91,0.5,Funmi JIMOH,29 MAY 1984,USA,1,"Houston, TX (USA)",29 MAR 2008,1198
99,858,6.91,-0.2,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Rio de Janeiro (BRA),18 MAY 2008,1199
0,858,6.91,-0.9,Irina MELESHINA,25 MAY 1982,RUS,1,Tula (RUS),06 JUL 2008,1203
1,858,6.91,0.1,Blessing OKAGBARE,09 OCT 1988,NGR,2,"National Stadium, Beijing (CHN)",22 AUG 2008,1198
2,858,6.91,0.1,Olga KUCHERENKO,05 NOV 1985,RUS,2,Moskva (RUS),01 JUL 2009,1198
3,858,6.91,1.2,Irina MELESHINA,25 MAY 1982,RUS,1,Rieti (ITA),06 SEP 2009,1198
4,858,6.91,0.7,Olga KUCHERENKO,05 NOV 1985,RUS,1,"Bislett Stadion, Oslo (NOR)",04 JUN 2010,1198
5,858,6.91,-0.1,Yargelis SAVIGNE,13 NOV 1984,CUB,1,Reims (FRA),30 JUN 2010,1198
6,858,6.91,0.8,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1,Nice (FRA),18 SEP 2011,1198
7,858,6.91,1.0,Tori BOWIE,27 AUG 1990,USA,1,"Los Angeles, CA (USA)",06 APR 2013,1198
8,858,6.91,1.9,Yelena SOKOLOVA,23 JUL 1986,RUS,5,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1198
9,858,6.91,0.2,Shara PROCTOR,16 SEP 1988,GBR,3,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1198
10,858,6.91,0.7,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1q1,"National Stadium, Beijing (CHN)",27 AUG 2015,1198
11,858,6.91,0.2,Shara PROCTOR,16 SEP 1988,GBR,1,"Olympic Stadium, London (GBR)",21 JUL 2018,1198
12,858,6.91,0.9,Alina ROTARU,05 JUN 1993,ROU,1,Rheinau-Freistett (GER),30 JUN 2019,1198
13,858,6.91,0.2,Ese BRUME,20 JAN 1996,NGR,3,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1198
14,858,6.91,0.6,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1198
15,858,6.91,-0.4,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,4,"National Stadium, Tokyo (JPN)",03 AUG 2021,1200
16,858,6.91,1.4,Mikaelle ASSANI,18 AUG 2002,GER,2,"Sepp-Herberger-Stadion, Weinheim (GER)",27 MAY 2023,1198
17,858,6.91,0.0,Monae' NICHOLS,24 NOV 1998,USA,1,"CVEATC, Chula Vista, CA (USA)",18 JUN 2023,1198
18,919,6.9,1.6,Jodi ANDERSON,11 OCT 1957,USA,1,"Westwood, CA (USA)",10 JUN 1978,1196
19,919,6.9,0.0,Brigitte WUJAK,06 MAR 1955,GDR,1,Potsdam (GDR),29 JUL 1979,1196
20,919,6.9,1.4,Anna WŁODARCZYK,24 MAR 1951,POL,1,Warszawa (POL),09 JUN 1980,1196
21,919,6.9,1.8,Ramona NEUBERT,26 JUL 1958,GDR,,Dresden (GER),14 JUN 1981,1196
22,919,6.9,1.8,Sabine PAETZ,16 OCT 1957,GDR,h,Magdeburg (GER),23 MAY 1982,1196
23,919,6.9,,Valy IONESCU,31 AUG 1960,ROU,1,Roma (ITA),14 SEP 1982,1196
24,919,6.9,,Tatyana TURULINA,1958,URS,1,Krasnodar (URS),26 MAY 1983,1196
25,919,6.9,1.4,Beverly KINCH,14 JAN 1964,GBR,,"Olympiastadion, Helsinki (FIN)",14 AUG 1983,1196
26,919,6.9,0.0,Nijolé MEDVEDEVA,20 OCT 1960,URS,3,Kiev (URS),23 JUN 1984,1196
27,919,6.9,0.7,Irina VALYUKEVICH,19 NOV 1959,URS,3,Moskva (URS),08 JUN 1985,1196
28,919,6.9,,Helga RADTKE,16 MAY 1962,GDR,2,Neubrandenburg (GDR),07 JUN 1986,1196
29,919,6.9,1.0,Carol LEWIS,08 AUG 1963,USA,5,Moskva (URS),07 JUL 1987,1196
30,919,6.9,0.2,Larisa BEREZHNAYA,28 FEB 1961,URS,2,Krasnodar (URS),15 AUG 1987,1196
31,919,6.9,1.7,Jolanta BARTCZAK-MALOLEPSZY,20 MAR 1964,POL,1,Bratislava (TCH),09 JUN 1988,1196
32,919,6.9,0.8,Larisa BEREZHNAYA,28 FEB 1961,URS,1,Bryansk (URS),15 JUL 1989,1196
33,919,6.9,,Heike DRECHSLER,16 DEC 1964,GDR,1,Budapest (HUN),05 AUG 1990,1196
34,919,6.9,0.8,Yolanda CHEN,26 JUL 1961,URS,5,"Poljud Stadion, Split (CRO)",28 AUG 1990,1196
35,919,6.9,,Inessa KRAVETS,05 OCT 1966,URS,3,Rieti (ITA),09 SEP 1990,1196
36,919,6.9,-1.4,Larisa BEREZHNAYA,28 FEB 1961,URS,1,Moskva (URS),11 JUN 1991,1204
37,919,6.9,-0.2,Chioma AJUNWA,25 DEC 1971,NGR,1,Lagos (NGR),14 MAR 1992,1197
38,919,6.9,,Ludmila NINOVA,25 JUN 1960,AUT,1,Milano (ITA),31 MAY 1992,1196
39,919,6.9,-0.1,Mirela DULGHERU-RENDA,05 OCT 1966,ROU,3,Nice (FRA),15 JUL 1992,1196
40,919,6.9,1.0,Heike DRECHSLER,16 DEC 1964,GER,1,Lahti (FIN),25 AUG 1992,1196
41,919,6.9,,Heike DRECHSLER,16 DEC 1964,GER,1,Nürnberg (GER),10 JUN 1994,1196
42,919,6.9,-0.7,Fiona MAY,12 DEC 1969,ITA,3,"Olympiastadion, Helsinki (FIN)",12 AUG 1994,1200
43,919,6.9,1.9,Sharon COUCH-JEWELL,13 SEP 1969,USA,1,"Houston, TX (USA)",19 MAY 1995,1196
44,919,6.9,-0.2,Inessa KRAVETS,05 OCT 1966,UKR,2,Linz (AUT),22 AUG 1995,1197
45,919,6.9,0.0,Viktoriya VERSHININA,11 JUN 1971,UKR,2,Kyiv (UKR),07 JUN 1996,1196
46,919,6.9,0.8,Agata KARCZMAREK,29 NOV 1963,POL,6,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996,1196
47,919,6.9,1.0,Fiona MAY,12 DEC 1969,ITA,1,Chemnitz (GER),20 MAY 1998,1196
48,919,6.9,2.0,Dawn BURRELL,01 NOV 1973,USA,3,"New Orleans, LA (USA)",20 JUN 1998,1196
49,919,6.9,-0.1,Tatyana KOTOVA,11 DEC 1976,RUS,1,Kalamata (GRE),04 JUN 2000,1196
50,919,6.9,,Elva GOULBOURNE,21 JAN 1980,JAM,1,"Odessa, TX (USA)",12 MAY 2001,1196
51,919,6.9,0.0,Maurren Higa MAGGI,25 JUN 1976,BRA,1,"Mangueirão, Belém (BRA)",05 MAY 2002,1196
52,919,6.9,0.1,Tatyana KOTOVA,11 DEC 1976,RUS,1,Athina (GRE),10 JUN 2002,1196
53,919,6.9,1.1,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Sâo Caetano do Sul (BRA),27 APR 2003,1196
54,919,6.9,1.9,Bianca KAPPLER,08 AUG 1977,GER,2,Bad Langensalza (GER),07 JUL 2007,1196
55,919,6.9,0.5,Tatyana KOTOVA,11 DEC 1976,RUS,3,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1196
56,919,6.9,1.0,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,Daegu (KOR),03 OCT 2007,1196
57,919,6.9,0.8,Maurren Higa MAGGI,25 JUN 1976,BRA,3,Doha (QAT),08 MAY 2009,1196
58,919,6.9,1.4,Naide GOMES,20 NOV 1979,POR,1,Bad Langensalza (GER),06 JUN 2009,1196
59,919,6.9,1.2,Chaunte LOWE,12 JAN 1984,USA,2,"Drake Stadium, Des Moines, IA (USA)",26 JUN 2010,1196
60,919,6.9,2.0,Tatyana KOTOVA,11 DEC 1976,RUS,2,Saransk (RUS),13 JUL 2010,1196
61,919,6.9,0.7,Anna KLYASHTORNAYA,03 FEB 1986,RUS,1q1,Cheboksary (RUS),03 JUL 2012,1196
62,919,6.9,0.3,Darya KLISHINA,15 JAN 1991,RUS,1,"Central Stadium, Kazan (RUS)",08 JUL 2013,1196
63,919,6.9,1.5,Malaika MIHAMBO,03 FEB 1994,GER,1,"Eintracht-Stadion, Braunschweig (GER)",22 JUN 2014,1196
64,919,6.9,0.1,Darya KLISHINA,15 JAN 1991,RUS,1,Kazan (RUS),24 JUL 2014,1196
65,919,6.9,1.1,Christabel NETTEY,02 JUN 1991,CAN,1,"CIBC, Toronto (CAN)",24 JUL 2015,1196
66,919,6.9,-0.3,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1,"Olympiastadion, Stockholm (SWE)",16 JUN 2016,1197
67,919,6.9,1.7,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1q1,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1196
68,919,6.9,0.0,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1,Paris (FRA),27 AUG 2016,1196
69,919,6.9,1.3,Malaika MIHAMBO,03 FEB 1994,GER,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,1196
70,919,6.9,0.8,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,1196
71,919,6.9,0.8,Chantel MALONE,02 DEC 1991,IVB,1,"Athens, GA (USA)",26 APR 2019,1196
72,919,6.9,1.2,Sha'keela SAUNDERS,18 DEC 1993,USA,1,"CVEATC, Chula Vista, CA (USA)",30 MAY 2021,1196
73,919,6.9,1.9,Jazmin SAWYERS,21 MAY 1994,GBR,1,"CVEATC, Chula Vista, CA (USA)",06 JUN 2021,1196
74,975,6.89,1.2,Brigitte WUJAK,06 MAR 1955,GDR,1,Torino (ITA),05 AUG 1979,1194
75,975,6.89,-0.3,Sigrid ULBRICHT,25 JUL 1958,GDR,2,Jena (GDR),09 AUG 1981,1195
76,975,6.89,1.8,Jarmila STREJČKOVÁ,15 FEB 1953,TCH,1,Praha (TCH),18 SEP 1982,1194
77,975,6.89,0.0,Helga RADTKE,16 MAY 1962,GDR,3,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1194
78,975,6.89,-0.9,Irina VALYUKEVICH,19 NOV 1959,URS,6,"Stadio Olimpico, Roma (ITA)",04 SEP 1987,1199
79,975,6.89,0.8,Anna BIRYUKOVA,27 SEP 1967,URS,1,Bryansk (URS),16 JUN 1990,1194
80,975,6.89,0.5,Inessa KRAVETS,05 OCT 1966,URS,1,Schwechat (AUT),05 SEP 1990,1194
81,975,6.89,1.8,Wang CHUNFANG,17 MAR 1970,CHN,1,Beijing (CHN),02 JUN 1991,1194
82,975,6.89,1.4,Agata KARCZMAREK,29 NOV 1963,POL,1,Valencia (ESP),12 JUN 1994,1194
83,975,6.89,1.6,Irina MUSHAYILOVA,06 JAN 1967,RUS,3,Villeneuve d'Ascq (FRA),08 JUL 1994,1194
84,975,6.89,-0.9,Inessa KRAVETS,05 OCT 1966,UKR,3,Köln (GER),21 AUG 1994,1199
85,975,6.89,0.8,Inessa KRAVETS,05 OCT 1966,UKR,2,"Olympiastadion, Berlin (GER)",30 AUG 1994,1194
86,975,6.89,-0.1,Heike DRECHSLER,16 DEC 1964,GER,4,"Olympic Stadium, Athina (GRE)",09 AUG 1997,1194
87,975,6.89,0.0,Olena KHLOPOTNOVA,04 AUG 1963,UKR,1,Kharkiv (UKR),05 MAY 1998,1194
88,975,6.89,-1.4,Tatyana TER-MESROBYAN,12 MAY 1968,RUS,1,Kalamata (GRE),23 MAY 1998,1202
89,975,6.89,1.1,Dawn BURRELL,01 NOV 1973,USA,2,Sevilla (ESP),30 MAY 1998,1194
90,975,6.89,1.0,Heike DRECHSLER,16 DEC 1964,GER,2,Helsinki (FIN),13 JUN 1998,1194
91,975,6.89,-0.3,Fiona MAY,12 DEC 1969,ITA,2,"Stadio Olimpico, Roma (ITA)",14 JUL 1998,1195
92,975,6.89,1.5,Heike DRECHSLER,16 DEC 1964,GER,1,Gateshead (GBR),19 JUL 1998,1194
93,975,6.89,1.8,Susen TIEDTKE,23 JAN 1969,GER,2,Ingolstadt (GER),26 JUL 1998,1194
94,975,6.89,0.4,Fiona MAY,12 DEC 1969,ITA,3,Moskva (RUS),05 SEP 1998,1194
95,975,6.89,1.0,Yingnan GUAN,25 APR 1977,CHN,1,Bangkok (THA),17 DEC 1998,1194
96,975,6.89,1.7,Tatyana KOTOVA,11 DEC 1976,RUS,2,Kalamata (GRE),22 MAY 1999,1194
97,975,6.89,-0.6,Fiona MAY,12 DEC 1969,ITA,2,Athina (GRE),30 MAY 1999,1197
98,975,6.89,1.0,Erica JOHANSSON,05 FEB 1974,SWE,1,Luzern (SUI),05 JUL 1999,1194
99,975,6.89,0.6,Olga RUBLYOVA,28 OCT 1974,RUS,1,Tula (RUS),03 JUN 2000,1194
0,975,6.89,2.0,Lyudmila GALKINA,20 JAN 1972,RUS,2,Tartu (EST),11 JUN 2000,1194
1,975,6.89,-0.1,Tatyana KOTOVA,11 DEC 1976,RUS,1,"Stadio Olimpico, Roma (ITA)",30 JUN 2000,1194
2,975,6.89,-1.0,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Santiago de Chile (CHI),28 APR 2002,1200
3,975,6.89,0.1,Concepción MONTANER,14 JAN 1981,ESP,1,Castellón (ESP),01 JUN 2002,1194
4,975,6.89,1.3,Olga RUBLYOVA,28 OCT 1974,RUS,1,Tula (RUS),09 AUG 2003,1194
5,975,6.89,1.6,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,Sanluri (ITA),10 SEP 2004,1194
6,975,6.89,1.0,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,"Olympiastadion, Berlin (GER)",12 SEP 2004,1194
7,975,6.89,1.1,Tianna MADISON,30 AUG 1985,USA,1,"Olympiastadion, Helsinki (FIN)",10 AUG 2005,1194
8,975,6.89,1.3,Natalya LEBUSOVA,04 APR 1978,RUS,3,Sochi (RUS),27 MAY 2007,1194
9,975,6.89,0.5,Concepción MONTANER,14 JAN 1981,ESP,1,Avila (ESP),20 JUL 2008,1194
10,975,6.89,0.6,Hyleas FOUNTAIN,14 JAN 1981,USA,1,Luzern (SUI),15 JUL 2009,1194
11,975,6.89,1.7,Hyleas FOUNTAIN,14 JAN 1981,USA,2,Luzern (SUI),08 AUG 2010,1194
12,975,6.89,-0.1,Brittney REESE,09 SEP 1986,USA,1,"Letzigrund, Zürich (SUI)",19 AUG 2010,1194
13,975,6.89,-0.2,Maurren Higa MAGGI,25 JUN 1976,BRA,1,São Paulo (BRA),22 MAY 2011,1195
14,975,6.89,0.7,Olga BALAYEVA,30 JUL 1984,RUS,1,Kohila (EST),30 JUN 2011,1194
15,975,6.89,0.2,Janay DELOACH,12 OCT 1985,USA,3,"Olympic Stadium, London (GBR)",08 AUG 2012,1194
16,975,6.89,-0.1,Yelena SOKOLOVA,23 JUL 1986,RUS,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1194
17,975,6.89,1.5,Shara PROCTOR,16 SEP 1988,GBR,1,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1194
18,975,6.89,-0.1,Lyudmila KOLCHANOVA,01 OCT 1979,RUS,1,Moskva (RUS),23 JUL 2013,1194
19,975,6.89,2.0,Darya KLISHINA,15 JAN 1991,RUS,1,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1194
20,975,6.89,-0.7,Tianna BARTOLETTA,30 AUG 1985,USA,2,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1198
21,975,6.89,1.8,Sha'keela SAUNDERS,18 DEC 1993,USA,4,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1194
22,975,6.89,0.0,Shara PROCTOR,16 SEP 1988,GBR,1q1,Gold Coast (AUS),11 APR 2018,1194
23,975,6.89,-0.1,Malaika MIHAMBO,03 FEB 1994,GER,1,Berlin (GER),22 JUN 2019,1194
24,975,6.89,-0.2,Ese BRUME,20 JAN 1996,NGR,1q1,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1195
25,975,6.89,1.9,Malaina PAYTON,16 OCT 1991,USA,5,"Chula Vista, CA (USA)",29 MAY 2021,1194
26,975,6.89,1.0,Lorraine UGEN,22 AUG 1991,GBR,1,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1194
27,975,6.89,0.7,Deborah ACQUAH,23 MAY 1996,GHA,1,"Cushing Stadium, College Station, TX (USA)",02 APR 2022,1194
28,975,6.89,1.3,Ese BRUME,20 JAN 1996,NGR,1,"Samuel Ogbemudia Stadium, Benin City (NGR)",26 JUN 2022,1194
29,975,6.89,1.1,Leticia ORO MELO,05 OCT 1997,BRA,3,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1194
30,1031,6.88,0.9,Vilma BARDAUSKIENÉ,15 JUN 1953,URS,1,"Stadion Evžena Rošického, Praha (TCH)",30 AUG 1978,1191
31,1031,6.88,0.6,Natalya SHEVCHENKO,28 DEC 1966,URS,2,Sochi (URS),26 MAY 1984,1191
32,1031,6.88,,Yelena BELEVSKAYA,11 OCT 1963,URS,2,Riga (LAT),06 JUL 1984,1191
33,1031,6.88,0.5,Carol LEWIS,08 AUG 1963,USA,3,"Bruce Stadium, Canberra (AUS)",06 OCT 1985,1191
34,1031,6.88,1.6,Galina SALO,14 JUN 1959,URS,2,Volgograd (URS),06 SEP 1986,1191
35,1031,6.88,1.5,Carmen SÂRBU,17 FEB 1967,ROU,2,Pitesti (ROU),09 AUG 1987,1191
36,1031,6.88,2.0,Sheila ECHOLS,02 OCT 1964,USA,2,"Indianapolis, IN (USA)",23 JUL 1988,1191
37,1031,6.88,1.6,Carol LEWIS,08 AUG 1963,USA,3,"Indianapolis, IN (USA)",23 JUL 1988,1191
38,1031,6.88,1.5,Larisa BEREZHNAYA,28 FEB 1961,URS,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",12 JUL 1990,1191
39,1031,6.88,1.8,Fiona MAY,12 DEC 1969,GBR,1,Bologna (ITA),18 JUL 1990,1191
40,1031,6.88,-1.1,Fiona MAY,12 DEC 1969,ITA,2,Moskva (RUS),07 JUN 1996,1197
41,1031,6.88,0.0,Lyudmila GALKINA,20 JAN 1972,RUS,2,Chania (GRE),08 JUN 1996,1191
42,1031,6.88,1.7,Marieke VELTMAN-MILLER,18 SEP 1971,USA,3,"Atlanta, GA (USA)",23 JUN 1996,1191
43,1031,6.88,0.3,Olena SHEKHOVTSOVA,31 MAY 1972,UKR,1,Kyiv (UKR),12 JUL 1997,1191
44,1031,6.88,0.0,Yingnan GUAN,25 APR 1977,CHN,1,Chengdu (CHN),18 APR 1998,1191
45,1031,6.88,1.5,Olga RUBLYOVA,28 OCT 1974,RUS,1,Moskva (RUS),01 AUG 1998,1191
46,1031,6.88,0.0,Tatyana TER-MESROBYAN,12 MAY 1968,RUS,2,Moskva (RUS),05 JUN 1999,1191
47,1031,6.88,0.5,Fiona MAY,12 DEC 1969,ITA,1,"Stade Charléty, Paris (FRA)",19 JUN 1999,1191
48,1031,6.88,1.1,Dawn BURRELL,01 NOV 1973,USA,2,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1191
49,1031,6.88,0.0,Lyudmila GALKINA,20 JAN 1972,RUS,1q2,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1191
50,1031,6.88,-0.4,Fiona MAY,12 DEC 1969,ITA,2,Paris (FRA),23 JUN 2000,1193
51,1031,6.88,1.3,Valentīna GOTOVSKA,03 SEP 1965,LAT,2,Torino (ITA),09 JUN 2001,1191
52,1031,6.88,2.0,Bronwyn THOMPSON,29 JAN 1978,AUS,2,Brisbane (AUS),07 SEP 2001,1191
53,1031,6.88,0.7,Tatyana KOTOVA,11 DEC 1976,RUS,1,Luzern (SUI),25 JUN 2003,1191
54,1031,6.88,1.3,Olga RUBLYOVA,28 OCT 1974,RUS,2,Rethymno (GRE),23 JUN 2004,1191
55,1031,6.88,1.9,Bronwyn THOMPSON,29 JAN 1978,AUS,1,Bad Langensalza (GER),08 JUL 2006,1191
56,1031,6.88,1.5,Oksana UDMURTOVA,01 FEB 1982,RUS,1q2,"Ullevi Stadium, Göteborg (SWE)",11 AUG 2006,1191
